target_id	length	eff_length	est_counts	tpm
g1.t1	945	775.933	5	0.70455
g2.t1	759	590.134	91	16.86
g3.t1	597	428.843	265	67.5636
g4.t1	1695	1525.93	311	22.2839
g5.t1	4182	4012.93	127	3.46025
g6.t1	1749	1579.93	222	15.3631
g7.t1	1863	1693.93	202	13.0383
g10.t1	732	563.25	5	0.970588
g11.t1	1302	1132.93	48	4.63237
g12.t1	777	608.134	54	9.70868
g13.t1	1758	1588.93	208	14.3128
g15.t1	1350	1180.93	183	16.9431
g16.t1	963	793.933	4	0.550861
g17.t1	1830	1660.93	100	6.58285
g18.t1	429	264.393	676	279.552
g19.t1	1395	1225.93	147	13.1104
g20.t1	3411	3241.93	399	13.4566
g21.t1	579	410.97	2	0.53209
g22.t1	450	284.645	0	0
g23.t1	465	299.205	107	39.1003
g25.t1	1650	1480.93	300	22.1489
g27.t1	420	255.735	5	2.13769
g28.t1	225	88.108	128	158.84
g29.t1	1092	922.933	2795	331.114
g30.t1	2463	2293.93	387	18.4457
g32.t1	1362	1192.93	66.8105	6.12343
g33.t1	2235	2065.93	195	10.3201
g36.t1	1251	1081.93	66	6.66975
g38.t1	2406	2236.93	266	13.0015
g39.t1	1992	1822.93	129	7.73722
g40.t1	2148	1978.93	205	11.3263
g42.t1	750	581.192	67	12.6044
g43.t1	486	319.619	51	17.4463
g44.t1	1815	1645.93	215	14.2821
g48.t1	1656	1486.93	11	0.808848
g50.t1	597	428.843	34	8.66854
g52.t1	645	476.35	0	0
g53.t1	777	608.134	48	8.62994
g54.t1	1548	1378.93	48	3.80596
g55.t1	843	674.006	187	30.335
g56.t1	1257	1087.93	266	26.7329
g62.t1	1047	877.933	1	0.124539
g69.t1	594	425.929	0	0
g70.t1	438	273.039	0	0
g75.t1	786	617.134	1	0.177168
g79.t1	411	247.169	2	0.884711
g81.t1	294	141.931	11	8.47386
g84.t1	1224	1054.93	16	1.65829
g85.t1	939	769.933	132	18.7451
g89.t1	1050	880.933	128	15.8867
g92.t1	783	614.134	108	19.2277
g95.t1	735	566.25	2	0.386178
g96.t1	1515	1345.93	197	16.0033
g97.t1	2211	2041.93	365	19.5442
g98.t1	327	170.371	785	503.779
g100.t1	726	557.25	3	0.588623
g105.t1	1590	1420.93	80	6.15577
g106.t1	1890	1720.93	14	0.889467
g108.t1	621	452.535	62	14.9798
g111.t1	1800	1630.93	267	17.8995
g112.t1	1146	976.933	1488	166.534
g113.t1	1821	1651.93	1	0.0661871
g114.t1	678	509.25	0	0
g115.t1	531	363.551	1	0.300746
g116.t1	1026	856.933	28	3.57254
g117.t1	1530	1360.93	176	14.1398
g119.t1	3897	3727.93	78	2.28766
g123.t1	846	677.006	458.901	74.1127
g124.t1	969	799.933	47	6.42407
g125.t1	681	512.25	61	13.0201
g126.t1	1473	1303.93	208	17.4411
g127.t1	612	443.625	98	24.1533
g128.t1	1665	1495.93	48	3.50829
g129.t1	1473	1303.93	818	68.5905
g130.t1	1272	1102.93	409	40.5453
g131.t1	5982	5812.93	696	13.0912
g132.t1	3195	3025.93	544	19.6565
g134.t1	393	230.354	3	1.42394
g136.t1	2820	2650.93	1045	43.1006
g137.t1	684	515.25	9	1.90981
g138.t1	1824	1654.93	15	0.991007
g139.t1	486	319.619	0	0
g141.t1	2490	2320.93	271	12.7665
g144.t1	594	425.929	5	1.28351
g148.t1	2163	1993.93	63	3.45458
g149.t1	1239	1069.93	200	20.438
g150.t1	513	346.079	6	1.89558
g155.t1	666	497.35	29	6.37532
g156.t1	696	527.25	56	11.6128
g157.t1	813	644.07	0	0
g158.t1	1473	1303.93	31	2.59939
g159.t1	7320	7150.93	2533	38.7292
g162.t1	5631	5461.93	830	16.6149
g164.t1	2895	2725.93	368	14.7604
g165.t1	1758	1588.93	114	7.8445
g166.t1	1902	1732.93	446	28.1397
g167.t1	513	346.079	42	13.2691
g169.t1	4161	3991.93	625	17.1184
g171.t1	384	222.067	168	82.7164
g172.t1	1854	1684.93	222	14.4058
g174.t1	1656	1486.93	75	5.51488
g175.t1	405	241.467	498	225.495
g176.t1	2262	2092.93	23	1.20154
g177.t1	1011	841.933	0	0
g178.t1	1011	841.933	3	0.389592
g179.t1	2424	2254.93	468	22.6923
g180.t1	1770	1600.93	310	21.1716
g181.t1	1557	1387.93	442.066	34.8245
g183.t1	852	683.006	286	45.7833
g184.t1	1953	1783.93	264	16.1805
g185.t1	1257	1087.93	2	0.200999
g186.t1	5715	5545.93	57	1.12374
g187.t1	1644	1474.93	2411	178.727
g188.t1	2079	1909.93	797	45.6253
g189.t1	1467	1297.93	733.789	61.8137
g190.t1	3507	3337.93	83.2112	2.72565
g191.t1	1323	1153.93	1	0.0947513
g193.t1	390	227.471	526	252.829
g196.t1	1011	841.933	499	64.8021
g197.t1	336	178.62	569	348.295
g199.t1	567	399.172	55	15.065
g200.t1	1251	1081.93	112	11.3184
g201.t1	1404	1234.93	60	5.31219
g202.t1	2133	1963.93	316	17.5924
g203.t1	1365	1195.93	54	4.93688
g204.t1	7209	7039.93	2153	33.4381
g205.t1	1290	1120.93	179	17.4598
g206.t1	1467	1297.93	115	9.68749
g208.t1	4614	4444.93	568	13.9717
g211.t1	714	545.25	55	11.0289
g213.t1	852	683.006	275	44.0224
g216.t1	576	408.011	177	47.4315
g217.t1	222	85.8765	668.154	850.683
g222.t1	3093	2923.93	395	14.7705
g223.t1	3201	3031.93	118	4.25528
g225.t1	1677	1507.93	9	0.652569
g226.t1	402	238.736	29	13.2815
g227.t1	2058	1888.93	258	14.9338
g228.t1	3093	2923.93	741	27.7087
g229.t1	1812	1642.93	103	6.85462
g230.t1	1497	1327.93	89	7.3279
g231.t1	891	722.006	781	118.27
g232.t1	477	310.714	0	0
g233.t1	3396	3226.93	783	26.53
g234.t1	1347	1177.93	90	8.35387
g235.t1	846	677.006	1	0.1615
g237.t1	4554	4384.93	79	1.96984
g241.t1	1632	1462.93	33	2.46635
g243.t1	1305	1135.93	595	57.2704
g244.t1	1056	886.933	1	0.123275
g245.t1	825	656.006	108	18.0004
g246.t1	2901	2731.93	1511	60.4728
g248.t1	1107	937.933	332	38.7019
g252.t1	3654	3484.93	1067	33.4762
