target_id	length	eff_length	est_counts	tpm
g1.t1	945	785.239	23	1.422
g2.t1	759	599.239	42	3.40269
g3.t1	597	437.343	80	8.88059
g4.t1	1695	1535.24	262	8.28512
g5.t1	4182	4022.24	176	2.12431
g6.t1	1749	1589.24	79	2.4133
g7.t1	1863	1703.24	103	2.93586
g10.t1	732	572.239	0	0
g11.t1	1302	1142.24	40	1.70011
g12.t1	777	617.239	46	3.61808
g13.t1	1758	1598.24	37	1.12392
g15.t1	1350	1190.24	10021	408.743
g16.t1	963	803.239	1451.52	87.7304
g17.t1	1830	1670.24	62	1.80213
g18.t1	429	271.555	63	11.2631
g19.t1	1395	1235.24	128	5.03075
g20.t1	3411	3251.24	191	2.85206
g21.t1	579	419.427	0	0
g22.t1	450	292.132	0	0
g23.t1	465	306.683	28	4.43243
g25.t1	1650	1490.24	151	4.9192
g27.t1	420	262.959	0	0
g28.t1	225	90.4538	84	45.0844
g29.t1	1092	932.239	6932	360.998
g30.t1	2463	2303.24	258	5.43819
g32.t1	1362	1202.24	0	0
g33.t1	2235	2075.24	60	1.40364
g36.t1	1251	1091.24	0	0
g38.t1	2406	2246.24	0	0
g39.t1	1992	1832.24	49	1.29834
g40.t1	2148	1988.24	374	9.13223
g42.t1	750	590.239	64	5.26412
g43.t1	486	327.463	55	8.15407
g44.t1	1815	1655.24	102	2.99167
g48.t1	1656	1496.24	130	4.21809
g50.t1	597	437.343	0	0
g52.t1	645	485.343	513	51.3148
g53.t1	777	617.239	23	1.80904
g54.t1	1548	1388.24	2	0.0699422
g55.t1	843	683.239	70	4.97392
g56.t1	1257	1097.24	81	3.58391
g62.t1	1047	887.239	0	0
g69.t1	594	434.343	0	0
g70.t1	438	280.36	0	0
g75.t1	786	626.239	2	0.155047
g79.t1	411	254.297	5	0.95456
g81.t1	294	146.615	0	0
g84.t1	1224	1064.24	1	0.0456178
g85.t1	939	779.239	3	0.186906
g89.t1	1050	890.239	6	0.327204
g92.t1	783	623.239	6	0.46738
g95.t1	735	575.239	0	0
g96.t1	1515	1355.24	332	11.8931
g97.t1	2211	2051.24	49	1.15972
g98.t1	327	175.62	123	34.002
g100.t1	726	566.239	2	0.171476
g105.t1	1590	1430.24	0	0
g106.t1	1890	1730.24	220	6.17291
g108.t1	621	461.343	5	0.526163
g111.t1	1800	1640.24	1	0.0295983
g112.t1	1146	986.239	866	42.6294
g113.t1	1821	1661.24	0	0
g114.t1	678	518.239	1	0.0936792
g115.t1	531	371.703	6	0.783662
g116.t1	1026	866.239	1	0.0560449
g117.t1	1530	1370.24	252	8.92849
g119.t1	3897	3737.24	749	9.72982
g123.t1	846	686.239	265.807	18.8046
g124.t1	969	809.239	2	0.119985
g125.t1	681	521.239	167	15.5544
g126.t1	1473	1313.24	261	9.64873
g127.t1	612	452.343	49	5.25899
g128.t1	1665	1505.24	5	0.161264
g129.t1	1473	1313.24	68	2.51385
g130.t1	1272	1112.24	595	25.9712
g131.t1	5982	5822.24	300	2.50153
g132.t1	3195	3035.24	1458	23.3205
g134.t1	393	237.239	0	0
g136.t1	2820	2660.24	3	0.0547488
g137.t1	684	524.239	0	0
g138.t1	1824	1664.24	0	0
g139.t1	486	327.463	0	0
g141.t1	2490	2330.24	2	0.0416681
g144.t1	594	434.343	0	0
