target_id	length	eff_length	est_counts	tpm
ENSXMAT00000000003	2511	2328.44	80.9949	1.93595
ENSXMAT00000000002	3108	2925.44	25	0.475609
ENSXMAT00000000006	7272	7089.44	141	1.1069
ENSXMAT00000000004	5150	4967.44	53.0051	0.593863
ENSXMAT00000000005	1251	1068.44	0	0
ENSXMAT00000000007	348	176.207	1	0.315848
ENSXMAT00000000009	3432	3249.44	2	0.0342549
ENSXMAT00000000008	336	166.231	0	0
ENSXMAT00000000010	1533	1350.44	78	3.21454
ENSXMAT00000000011	3366	3183.44	65	1.13636
ENSXMAT00000000012	9969	9786.44	117	0.665369
ENSXMAT00000000013	975	792.444	7	0.491621
ENSXMAT00000000014	3772	3589.44	1261	19.5519
ENSXMAT00000000017	4496	4313.44	6.04794	0.0780341
ENSXMAT00000000015	987	804.444	47	3.25165
ENSXMAT00000000016	1472	1289.44	1	0.0431617
ENSXMAT00000000018	1947	1764.44	1	0.0315423
ENSXMAT00000000019	2277	2094.44	236	6.27111
ENSXMAT00000000020	848	665.444	0	0
ENSXMAT00000000021	6069	5886.44	2	0.0189094
ENSXMAT00000000022	3435	3252.44	199	3.40522
ENSXMAT00000000023	726	543.637	114	11.6707
ENSXMAT00000000024	1635	1452.44	2415	92.5378
ENSXMAT00000000025	4570	4387.44	47.5912	0.603693
ENSXMAT00000000026	4160	3977.44	73.4088	1.02718
ENSXMAT00000000027	2559	2376.44	79	1.85012
ENSXMAT00000000028	773	590.637	16	1.50765
ENSXMAT00000000029	1148	965.444	9	0.51882
ENSXMAT00000000030	2729	2546.44	52	1.1365
ENSXMAT00000000031	2611	2428.44	0	0
ENSXMAT00000000032	2055	1872.44	0	0
ENSXMAT00000000033	1413	1230.44	13	0.588008
ENSXMAT00000000034	6015	5832.44	18	0.171761
ENSXMAT00000000035	1636	1453.44	6	0.229749
ENSXMAT00000000036	621	438.731	0	0
ENSXMAT00000000037	3883	3700.44	0	0
ENSXMAT00000000038	1008	825.444	102	6.87724
ENSXMAT00000000039	1918	1735.44	134	4.2973
ENSXMAT00000000040	978	795.444	0	0
ENSXMAT00000000041	2388	2205.44	1	0.0252351
ENSXMAT00000000042	4069	3886.44	232.637	3.33141
ENSXMAT00000000043	3803	3620.44	1036.36	15.9313
ENSXMAT00000000044	2503	2320.44	28	0.671566
ENSXMAT00000000045	3957	3774.44	1404	20.7022
ENSXMAT00000000046	801	618.637	2	0.179927
ENSXMAT00000000047	1814	1631.44	0	0
ENSXMAT00000000048	4501	4318.44	0	0
ENSXMAT00000000049	2517	2334.44	0	0
ENSXMAT00000000050	1982	1799.44	26	0.804149
ENSXMAT00000000051	3813	3630.44	210.623	3.22885
ENSXMAT00000000053	6759	6576.44	132	1.11708
ENSXMAT00000000054	2992	2809.44	15	0.297148
ENSXMAT00000000058	5618	5435.44	25	0.25598
ENSXMAT00000000059	4949	4766.44	153	1.78648
ENSXMAT00000000061	879	696.444	91	7.27204
ENSXMAT00000000083	882	699.444	0	0
ENSXMAT00000000067	3968	3785.44	114	1.67606
ENSXMAT00000000060	993	810.444	0	0
ENSXMAT00000000126	2619	2436.44	3	0.0685277
ENSXMAT00000000062	204	66.2211	12	10.0852
ENSXMAT00000000069	3788	3605.44	584	9.01479
ENSXMAT00000000065	2550	2367.44	2.75738	0.0648213
ENSXMAT00000000090	4851	4668.44	101	1.20407
ENSXMAT00000000068	743	560.637	0	0
ENSXMAT00000000070	3031	2848.44	41	0.801083
ENSXMAT00000000071	2226	2043.44	0	0
ENSXMAT00000000073	2121	1938.44	0	0
ENSXMAT00000000089	2327	2144.44	125	3.24412
ENSXMAT00000000078	1147	964.444	32	1.84661
ENSXMAT00000000074	600	417.819	67	8.92459
ENSXMAT00000000093	1856	1673.44	870	28.9341
ENSXMAT00000000085	3427	3244.44	111	1.90408
ENSXMAT00000000110	5551	5368.44	5.68379	0.0589238
ENSXMAT00000000077	975	792.444	0	0
ENSXMAT00000000099	5005	4822.44	27	0.3116
ENSXMAT00000000080	3153	2970.44	0	0
ENSXMAT00000000101	1794	1611.44	58	2.00315
ENSXMAT00000000079	666	483.637	2	0.230151
ENSXMAT00000000082	1401	1218.44	0	0
ENSXMAT00000000100	9733	9550.44	428	2.49415
ENSXMAT00000000102	4564	4381.44	0	0
ENSXMAT00000000084	1344	1161.44	1	0.0479185
ENSXMAT00000000092	2825	2642.44	0.909936	0.0191649
