target_id	length	eff_length	est_counts	tpm
ENSXMAT00000000003	2511	2314.82	123.268	3.65471
ENSXMAT00000000002	3108	2911.82	56	1.3199
ENSXMAT00000000006	7272	7075.82	228	2.21144
ENSXMAT00000000004	5150	4953.82	65.7316	0.910651
ENSXMAT00000000005	1251	1054.82	0	0
ENSXMAT00000000007	348	169.631	10	4.04589
ENSXMAT00000000009	3432	3235.82	6	0.127258
ENSXMAT00000000008	336	159.668	0	0
ENSXMAT00000000010	1533	1336.82	28	1.43749
ENSXMAT00000000011	3366	3169.82	26	0.562933
ENSXMAT00000000012	9969	9772.82	184	1.29216
ENSXMAT00000000013	975	778.817	30	2.64365
ENSXMAT00000000014	3772	3575.82	1398	26.8318
ENSXMAT00000000017	4496	4299.82	61.0242	0.974024
ENSXMAT00000000015	987	790.817	48	4.16565
ENSXMAT00000000016	1472	1275.82	0	0
ENSXMAT00000000018	1947	1750.82	0	0
ENSXMAT00000000019	2277	2080.82	332	10.9502
ENSXMAT00000000020	848	651.891	0	0
ENSXMAT00000000021	6069	5872.82	0	0
ENSXMAT00000000022	3435	3238.82	275	5.82726
ENSXMAT00000000023	726	530.067	10	1.29475
ENSXMAT00000000024	1635	1438.82	2335	111.378
ENSXMAT00000000025	4570	4373.82	69.5809	1.09181
ENSXMAT00000000026	4160	3963.82	109.419	1.89451
ENSXMAT00000000027	2559	2362.82	60	1.74277
ENSXMAT00000000028	773	577.012	16	1.90306
ENSXMAT00000000029	1148	951.817	14	1.00947
ENSXMAT00000000030	2729	2532.82	59	1.5987
ENSXMAT00000000031	2611	2414.82	0	0
ENSXMAT00000000032	2055	1858.82	0	0
ENSXMAT00000000033	1413	1216.82	7	0.394812
ENSXMAT00000000034	6015	5818.82	1535	18.1047
ENSXMAT00000000035	1636	1439.82	2	0.0953324
ENSXMAT00000000036	621	425.942	0	0
ENSXMAT00000000037	3883	3686.82	0	0
ENSXMAT00000000038	1008	811.817	35	2.95888
ENSXMAT00000000039	1918	1721.82	223	8.88865
ENSXMAT00000000040	978	781.817	1	0.0877834
ENSXMAT00000000041	2388	2191.82	0	0
ENSXMAT00000000042	4069	3872.82	199.013	3.52672
ENSXMAT00000000043	3803	3606.82	978.987	18.6282
ENSXMAT00000000044	2503	2306.82	46	1.36856
ENSXMAT00000000045	3957	3760.82	1385	25.2747
ENSXMAT00000000046	801	604.952	2	0.226896
ENSXMAT00000000047	1814	1617.82	0	0
ENSXMAT00000000048	4501	4304.82	0	0
ENSXMAT00000000049	2517	2320.82	2.10373	0.0622111
ENSXMAT00000000050	1982	1785.82	4	0.153724
ENSXMAT00000000051	3813	3616.82	185.834	3.52628
ENSXMAT00000000053	6759	6562.82	208	2.17516
ENSXMAT00000000054	2992	2795.82	7	0.171833
ENSXMAT00000000058	5618	5421.82	41	0.518987
ENSXMAT00000000059	4949	4752.82	139	2.00716
ENSXMAT00000000061	879	682.891	59	5.92951
ENSXMAT00000000083	882	685.891	0	0
ENSXMAT00000000067	3968	3771.82	118	2.14708
ENSXMAT00000000060	993	796.817	0	0
ENSXMAT00000000126	2619	2422.82	1	0.0283268
ENSXMAT00000000062	204	64.4728	7	7.45143
ENSXMAT00000000069	3788	3591.82	76	1.45217
ENSXMAT00000000065	2550	2353.82	5	0.145786
ENSXMAT00000000090	4851	4654.82	90	1.32696
ENSXMAT00000000068	743	547.067	3	0.376356
ENSXMAT00000000070	3031	2834.82	41	0.992605
ENSXMAT00000000071	2226	2029.82	0	0
ENSXMAT00000000073	2121	1924.82	0	0
ENSXMAT00000000089	2327	2130.82	142	4.57362
ENSXMAT00000000078	1147	950.817	47	3.39249
ENSXMAT00000000074	600	405.319	51	8.63558
