target_id	length	eff_length	est_counts	tpm
ENSXMAT00000000003	2511	2329.19	92.7989	1.74906
ENSXMAT00000000002	3108	2926.19	52	0.780131
ENSXMAT00000000006	7272	7090.19	344	2.12994
ENSXMAT00000000004	5150	4968.19	112.201	0.991438
ENSXMAT00000000005	1251	1069.19	0	0
ENSXMAT00000000007	348	181.508	9	2.17677
ENSXMAT00000000009	3432	3250.19	14	0.189098
ENSXMAT00000000008	336	171.104	0	0
ENSXMAT00000000010	1533	1351.19	90.2689	2.93285
ENSXMAT00000000011	3366	3184.19	159	2.19212
ENSXMAT00000000012	9969	9787.19	376.731	1.68982
ENSXMAT00000000013	975	793.186	74	4.09565
ENSXMAT00000000014	3772	3590.19	1952	23.8687
ENSXMAT00000000017	4496	4314.19	101.273	1.03053
ENSXMAT00000000015	987	805.186	71	3.87105
ENSXMAT00000000016	1472	1290.19	1	0.0340262
ENSXMAT00000000018	1947	1765.19	0	0
ENSXMAT00000000019	2277	2095.19	399	8.3602
ENSXMAT00000000020	848	666.26	0	0
ENSXMAT00000000021	6069	5887.19	3	0.0223707
ENSXMAT00000000022	3435	3253.19	469	6.32893
ENSXMAT00000000023	726	544.442	385	31.0438
ENSXMAT00000000024	1635	1453.19	3905	117.969
ENSXMAT00000000025	4570	4388.19	94.7114	0.947509
ENSXMAT00000000026	4160	3978.19	92.2886	1.01843
ENSXMAT00000000027	2559	2377.19	112	2.06834
ENSXMAT00000000028	773	591.384	56	4.15704
ENSXMAT00000000029	1148	966.186	48	2.18096
ENSXMAT00000000030	2729	2547.19	110	1.89583
ENSXMAT00000000031	2611	2429.19	0	0
ENSXMAT00000000032	2055	1873.19	0	0
ENSXMAT00000000033	1413	1231.19	4	0.142627
ENSXMAT00000000034	6015	5833.19	17	0.127941
ENSXMAT00000000035	1636	1454.19	12	0.362266
ENSXMAT00000000036	621	439.784	0	0
ENSXMAT00000000037	3883	3701.19	0	0
ENSXMAT00000000038	1008	826.186	73	3.87892
ENSXMAT00000000039	1918	1736.19	429	10.8474
ENSXMAT00000000040	978	796.186	0	0
ENSXMAT00000000041	2388	2206.19	8	0.159189
ENSXMAT00000000042	4069	3887.19	323.109	3.64905
ENSXMAT00000000043	3803	3621.19	1991.89	24.148
ENSXMAT00000000044	2503	2321.19	98	1.85346
ENSXMAT00000000045	3957	3775.19	2248	26.1411
ENSXMAT00000000046	801	619.324	7	0.496188
ENSXMAT00000000047	1814	1632.19	0	0
ENSXMAT00000000048	4501	4319.19	2	0.020328
ENSXMAT00000000049	2517	2335.19	1.17516	0.0220924
ENSXMAT00000000050	1982	1800.19	11	0.268251
ENSXMAT00000000051	3813	3631.19	290.216	3.50864
ENSXMAT00000000053	6759	6577.19	414	2.76329
ENSXMAT00000000054	2992	2810.19	18	0.281192
ENSXMAT00000000058	5618	5436.19	30	0.242266
ENSXMAT00000000059	4949	4767.19	207	1.90623
ENSXMAT00000000061	879	697.26	106	6.67386
ENSXMAT00000000083	882	700.26	0	0
ENSXMAT00000000067	3968	3786.19	181	2.09866
ENSXMAT00000000060	993	811.186	0	0
ENSXMAT00000000126	2619	2437.19	3	0.0540379
ENSXMAT00000000062	204	71.7603	29	17.7411
ENSXMAT00000000069	3788	3606.19	1404	17.0917
ENSXMAT00000000065	2550	2368.19	18.2876	0.339006
ENSXMAT00000000090	4851	4669.19	338	3.17791
ENSXMAT00000000068	743	561.442	5	0.390959
ENSXMAT00000000070	3031	2849.19	65	1.00152
ENSXMAT00000000071	2226	2044.19	0	0
ENSXMAT00000000073	2121	1939.19	0	0
ENSXMAT00000000089	2327	2145.19	153	3.13107
ENSXMAT00000000078	1147	965.186	67	3.0474
ENSXMAT00000000074	600	419.128	93	9.74098
ENSXMAT00000000093	1856	1674.19	1084	28.4244
ENSXMAT00000000085	3427	3245.19	145	1.96153
ENSXMAT00000000110	5551	5369.19	31.8881	0.260727
ENSXMAT00000000077	975	793.186	0	0
ENSXMAT00000000099	5005	4823.19	71	0.646235
ENSXMAT00000000080	3153	2971.19	0	0
ENSXMAT00000000101	1794	1612.19	94	2.55964
ENSXMAT00000000079	666	484.598	4	0.362363
ENSXMAT00000000082	1401	1219.19	0	0
ENSXMAT00000000100	9733	9551.19	1037	4.76637
ENSXMAT00000000102	4564	4382.19	1	0.0100179
ENSXMAT00000000084	1344	1162.19	3	0.113321
ENSXMAT00000000092	2825	2643.19	40.5101	0.672825
ENSXMAT00000000096	2822	2640.19	68.4899	1.13883
ENSXMAT00000000086	1494	1312.19	32	1.07058
ENSXMAT00000000087	3157	2975.19	29	0.427908
ENSXMAT00000000088	3236	3054.19	36	0.517456
ENSXMAT00000000097	1365	1183.19	50	1.85517
ENSXMAT00000000091	1240	1058.19	69	2.86255
ENSXMAT00000000095	537	357.07	7	0.860619
ENSXMAT00000000094	760	578.442	21	1.59377
ENSXMAT00000000111	5186	5004.19	40	0.350908
ENSXMAT00000000103	3290	3108.19	1	0.014124
ENSXMAT00000000098	681	499.55	3	0.263638
ENSXMAT00000000106	1651	1469.19	3	0.0896418
ENSXMAT00000000104	540	360.07	12.2143	1.48919
ENSXMAT00000000113	3263	3081.19	2	0.0284956
ENSXMAT00000000112	6614	6432.19	211	1.44009
ENSXMAT00000000108	1656	1474.19	1	0.0297793
ENSXMAT00000000118	2568	2386.19	0	0
ENSXMAT00000000115	1513	1331.19	1342	44.2568
ENSXMAT00000000105	1240	1058.19	52.7857	2.18988
ENSXMAT00000000109	618	436.784	114	11.4579
ENSXMAT00000000107	174	53.6752	0	0
ENSXMAT00000000132	1697	1515.19	2	0.0579469
ENSXMAT00000000116	3607	3425.19	0	0
ENSXMAT00000000124	3744	3562.19	424	5.22535
ENSXMAT00000000114	6226	6044.19	138.112	1.00314
ENSXMAT00000000123	1173	991.186	2	0.0885811
ENSXMAT00000000119	1290	1108.19	182	7.20983
ENSXMAT00000000122	3776	3594.19	337	4.11619
ENSXMAT00000000121	3270	3088.19	0	0
ENSXMAT00000000125	2850	2668.19	0	0
ENSXMAT00000000142	1769	1587.19	38	1.05105
ENSXMAT00000000127	4057	3875.19	31	0.351185
ENSXMAT00000000129	630	448.784	2	0.19564
ENSXMAT00000000128	1605	1423.19	49	1.51147
ENSXMAT00000000133	3430	3248.19	54.3491	0.734543
ENSXMAT00000000131	3752	3570.19	191	2.3486
ENSXMAT00000000184	3120	2938.19	0	0
ENSXMAT00000000144	2586	2404.19	128	2.33727
ENSXMAT00000000135	2426	2244.19	180	3.52111
ENSXMAT00000000130	2627	2445.19	57	1.02336
ENSXMAT00000000143	2901	2719.19	92	1.4853
ENSXMAT00000000134	4226	4044.19	5	0.0542757
ENSXMAT00000000136	1965	1783.19	50	1.23095
ENSXMAT00000000137	1523	1341.19	110	3.60056
ENSXMAT00000000153	5549	5367.19	63	0.5153
ENSXMAT00000000138	1308	1126.19	51	1.98805
ENSXMAT00000000139	1251	1069.19	0	0
ENSXMAT00000000145	939	757.186	1	0.0579781
ENSXMAT00000000149	2170	1988.19	684	15.1031
ENSXMAT00000000140	855	673.26	13	0.84767
ENSXMAT00000000141	1353	1171.19	0	0
ENSXMAT00000000156	2479	2297.19	52.4146	1.00166
ENSXMAT00000000150	2556	2374.19	0	0
ENSXMAT00000000154	1230	1048.19	9	0.376938
ENSXMAT00000000148	723	541.442	21	1.70268
ENSXMAT00000000147	2204	2022.19	0	0
ENSXMAT00000000146	1035	853.186	5	0.257272
ENSXMAT00000000155	1740	1558.19	71	2.00035
ENSXMAT00000000160	1398	1216.19	137	4.94523
ENSXMAT00000000151	1086	904.186	3882	188.479
ENSXMAT00000000157	1473	1291.19	85	2.88999
ENSXMAT00000000152	1314	1132.19	0	0
ENSXMAT00000000167	1091	909.186	3	0.144855
ENSXMAT00000000183	7677	7495.19	2201	12.8915
ENSXMAT00000000168	2117	1935.19	216	4.90001
ENSXMAT00000000158	864	682.26	41	2.63815
ENSXMAT00000000164	6128	5946.19	1686.59	12.4519
ENSXMAT00000000161	858	676.26	137	8.89351
ENSXMAT00000000159	1257	1075.19	25	1.02076
ENSXMAT00000000162	1308	1126.19	5	0.194906
ENSXMAT00000000163	444	268.068	7	1.14635
ENSXMAT00000000177	5380	5198.19	618	5.21919
ENSXMAT00000000165	5313	5131.19	136	1.16356
ENSXMAT00000000170	438	262.418	0	0
ENSXMAT00000000174	573	392.576	6	0.670955
ENSXMAT00000000166	366	196.762	15941	3556.65
ENSXMAT00000000169	1704	1522.19	1	0.0288402
ENSXMAT00000000191	1206	1024.19	15	0.642952
ENSXMAT00000000176	1089	907.186	3112	150.595
ENSXMAT00000000195	5343	5161.19	488	4.15085
ENSXMAT00000000171	261	110.976	0	0
ENSXMAT00000000172	432	256.813	2	0.341884
ENSXMAT00000000173	779	597.384	144	10.5822
ENSXMAT00000000175	447	270.904	9791	1586.64
ENSXMAT00000000197	16829	16647.2	1	0.00263709
ENSXMAT00000000182	435	259.524	3935	665.63
ENSXMAT00000000178	2566	2384.19	71	1.30733
ENSXMAT00000000179	1534	1352.19	0	0
ENSXMAT00000000180	1014	832.186	13	0.685787
ENSXMAT00000000181	2577	2395.19	42	0.769797
ENSXMAT00000000190	2435	2253.19	721.902	14.0652
ENSXMAT00000000186	435	259.524	0	0
ENSXMAT00000000185	3808	3626.19	141.832	1.71708
ENSXMAT00000000187	888	706.26	2477	153.967
ENSXMAT00000000194	2768	2586.19	120	2.03698
ENSXMAT00000000188	2659	2477.19	27	0.478488
ENSXMAT00000000189	1978	1796.19	16	0.391052
ENSXMAT00000000208	4714	4532.19	2126	20.5931
ENSXMAT00000000196	1746	1564.19	0	0
ENSXMAT00000000193	5542	5360.19	0	0
ENSXMAT00000000192	174	53.6752	0	0
ENSXMAT00000000205	2397	2215.19	76	1.50615
ENSXMAT00000000203	5887	5705.19	248	1.90831
ENSXMAT00000000202	354	186.437	0	0
ENSXMAT00000000199	837	655.26	1	0.0669966
ENSXMAT00000000211	2031	1849.19	12	0.284883
ENSXMAT00000000198	1826	1644.19	10	0.267002
ENSXMAT00000000201	3312	3130.19	7	0.0981735
ENSXMAT00000000200	991	809.186	265	14.3769
ENSXMAT00000000207	2508	2326.19	157	2.96293
ENSXMAT00000000206	876	694.26	0	0
ENSXMAT00000000204	2480	2298.19	3	0.0573063
ENSXMAT00000000215	2067	1885.19	21	0.489025
ENSXMAT00000000213	2142	1960.19	905	20.2683
ENSXMAT00000000209	1257	1075.19	3	0.122491
ENSXMAT00000000222	1572	1390.19	40	1.26315
ENSXMAT00000000210	2868	2686.19	87	1.42184
ENSXMAT00000000212	5940	5758.19	164	1.25033
ENSXMAT00000000214	6258	6076.19	178	1.28604
ENSXMAT00000000216	5807	5625.19	26	0.20291
ENSXMAT00000000219	948	766.186	45	2.57837
ENSXMAT00000000218	4722	4540.19	138	1.33436
ENSXMAT00000000217	5395	5213.19	214	1.80209
ENSXMAT00000000224	3955	3773.19	246	2.86215
ENSXMAT00000000243	5252	5070.19	615	5.32497
ENSXMAT00000000220	2283	2101.19	165	3.44735
ENSXMAT00000000230	5383	5201.19	1	0.00844042
ENSXMAT00000000226	2188	2006.19	1655	36.2154
ENSXMAT00000000223	3065	2883.19	13	0.197942
ENSXMAT00000000247	2650	2468.19	1350.91	24.0278
ENSXMAT00000000235	4556	4374.19	544	5.45969
