target_id	length	eff_length	est_counts	tpm
g1.t1	945	764.882	30	1.75203
g2.t1	759	579.004	76	5.86335
g3.t1	597	417.565	117	12.5163
g4.t1	1695	1514.88	369	10.8808
g5.t1	4182	4001.88	178	1.98687
g6.t1	1749	1568.88	94	2.6764
g7.t1	1863	1682.88	33	0.87594
g10.t1	732	552.062	0	0
g11.t1	1302	1121.88	23	0.915787
g12.t1	777	596.946	58	4.34017
g13.t1	1758	1577.88	97	2.74607
g15.t1	1350	1169.88	4603	175.757
g16.t1	963	782.882	598.401	34.1436
g17.t1	1830	1649.88	47	1.2725
g18.t1	429	254.875	323	56.6095
g19.t1	1395	1214.88	88	3.23566
g20.t1	3411	3230.88	331	4.57637
g21.t1	579	399.73	4	0.447
g22.t1	450	274.347	0	0
g23.t1	465	288.666	37	5.72558
g25.t1	1650	1469.88	120	3.64681
g27.t1	420	246.715	3	0.543175
g28.t1	225	86.1408	244	126.53
g29.t1	1092	911.882	7921	388.021
g30.t1	2463	2282.88	424	8.29653
g32.t1	1362	1181.88	3.07462	0.116207
g33.t1	2235	2054.88	62	1.34778
g36.t1	1251	1070.88	0	0
g38.t1	2406	2225.88	0	0
g39.t1	1992	1811.88	32	0.788922
g40.t1	2148	1967.88	328	7.44541
g42.t1	750	570.062	22	1.72391
g43.t1	486	308.615	64	9.26353
g44.t1	1815	1634.88	64	1.74867
g48.t1	1656	1475.88	51	1.54359
g50.t1	597	417.565	2	0.213954
g52.t1	645	465.305	377	36.1924
g53.t1	777	596.946	15	1.12246
g54.t1	1548	1367.88	0	0
g55.t1	843	662.882	109	7.34521
g56.t1	1257	1076.88	122	5.06064
g62.t1	1047	866.882	0	0
g69.t1	594	414.649	0	0
g70.t1	438	263.244	0	0
g75.t1	786	605.946	0	0
g79.t1	411	238.309	11	2.06189
g81.t1	294	137.171	0	0
g84.t1	1224	1043.88	0	0
g85.t1	939	758.882	1	0.0588626
g89.t1	1050	869.882	0	0
g92.t1	783	602.946	6	0.444515
g95.t1	735	555.062	4	0.321909
g96.t1	1515	1334.88	161	5.38762
g97.t1	2211	2030.88	116	2.55145
g98.t1	327	163.874	160	43.6137
g100.t1	726	546.062	1	0.0818035
g105.t1	1590	1409.88	0	0
g106.t1	1890	1709.88	244	6.37438
g108.t1	621	441.352	8	0.80969
g111.t1	1800	1619.88	0	0
g112.t1	1146	965.882	1331	61.5556
g113.t1	1821	1640.88	0	0
g114.t1	678	498.116	0	0
g115.t1	531	352.589	0	0
g116.t1	1026	845.882	0	0
g117.t1	1530	1349.88	147	4.86447
g119.t1	3897	3716.88	405	4.86732
g123.t1	846	665.882	279.32	18.7378
g124.t1	969	788.882	8	0.452993
g125.t1	681	501.116	161	14.3516
g126.t1	1473	1292.88	251	8.67219
g127.t1	612	432.395	181	18.6987
g128.t1	1665	1484.88	4	0.120332
g129.t1	1473	1292.88	50	1.72753
g130.t1	1272	1091.88	636	26.0193
g131.t1	5982	5801.88	293	2.25586
g132.t1	3195	3014.88	370	5.48208
g134.t1	393	221.627	0	0
g136.t1	2820	2639.88	0	0
g137.t1	684	504.116	0	0
g138.t1	1824	1643.88	0	0
g139.t1	486	308.615	0	0
g141.t1	2490	2309.88	2	0.0386771
g144.t1	594	414.649	0	0
g148.t1	2163	1982.88	9	0.202749
g149.t1	1239	1058.88	0	0
g150.t1	513	335.035	0	0
g155.t1	666	486.164	0	0
g156.t1	696	516.116	2	0.1731
g157.t1	813	632.946	0	0
g158.t1	1473	1292.88	213	7.35927
g159.t1	7320	7139.88	42	0.262768
g162.t1	5631	5450.88	12	0.0983396
g164.t1	2895	2714.88	45	0.740415
g165.t1	1758	1577.88	14	0.39634
g166.t1	1902	1721.88	705	18.2894
g167.t1	513	335.035	0	0
g169.t1	4161	3980.88	164	1.84026
g171.t1	384	213.772	164	34.2694
g172.t1	1854	1673.88	33	0.880649
g174.t1	1656	1475.88	92	2.78452
g175.t1	405	232.647	306	58.754
g176.t1	2262	2081.88	8	0.171652
g177.t1	1011	830.882	0	0
g178.t1	1011	830.882	1	0.0537619
g179.t1	2424	2243.88	1	0.0199074
g180.t1	1770	1589.88	324	9.1032
g181.t1	1557	1376.88	3.79384	0.123083
g183.t1	852	671.882	728	48.4008
g184.t1	1953	1772.88	426	10.7336
g185.t1	1257	1076.88	0	0
g186.t1	5715	5534.88	121	0.976542
g187.t1	1644	1463.88	14	0.427205
g188.t1	2079	1898.88	2431	57.1875
g189.t1	1467	1286.88	32565.3	1130.4
g190.t1	3507	3326.88	29414.7	394.949
g191.t1	1323	1142.88	207	8.09064
g193.t1	390	218.967	3	0.612006
g196.t1	1011	830.882	7	0.376333
g197.t1	336	171.624	5	1.30139
g199.t1	567	387.966	130	14.968
g200.t1	1251	1070.88	72	3.00334
g201.t1	1404	1223.88	3	0.109495
g202.t1	2133	1952.88	28	0.640466
g203.t1	1365	1184.88	61	2.29969
g204.t1	7209	7028.88	815	5.17947
g205.t1	1290	1109.88	65	2.61608
g206.t1	1467	1286.88	6	0.20827
g208.t1	4614	4433.88	15	0.15112
g211.t1	714	534.116	2	0.167266
g213.t1	852	671.882	40	2.65938
g216.t1	576	396.81	0	0
g217.t1	222	83.9209	580.97	309.241
g222.t1	3093	2912.88	69	1.05813
g223.t1	3201	3020.88	53	0.783711
g225.t1	1677	1496.88	0	0
g226.t1	402	229.955	101	19.6197
g227.t1	2058	1877.88	334	7.94497
g228.t1	3093	2912.88	70	1.07347
g229.t1	1812	1631.88	34	0.930688
g230.t1	1497	1316.88	9	0.305288
g231.t1	891	710.882	351	22.0558
g232.t1	477	299.983	3	0.446724
g233.t1	3396	3215.88	321	4.45881
g234.t1	1347	1166.88	0	0
g235.t1	846	665.882	0	0
g237.t1	4554	4373.88	21	0.21447
g241.t1	1632	1451.88	22643	696.653
g243.t1	1305	1124.88	43	1.70756
g244.t1	1056	875.882	9	0.458998
g245.t1	825	644.882	157	10.8751
g246.t1	2901	2720.88	985	16.1711
g248.t1	1107	926.882	1	0.0481936
g252.t1	3654	3473.88	379	4.87347
g253.t1	429	254.875	0	0
g254.t1	804	623.946	6	0.429555
g255.t1	2526	2345.88	485	9.23527
g256.t1	1017	836.882	67	3.57622
g258.t1	363	195.07	7	1.60295
g259.t1	1971	1790.88	70	1.746
g260.t1	2268	2087.88	0	0
g261.t1	999	818.882	8	0.436398
g262.t1	6501	6320.88	169	1.19433
g263.t1	900	719.882	0	0
g264.t1	1239	1058.88	0	0
g265.t1	2889	2708.88	0	0
g266.t1	2829	2648.88	0	0
g267.t1	2067	1886.88	3	0.0710216
g269.t1	657	477.164	6	0.561691
g270.t1	309	149.239	2	0.598632
g271.t1	1494	1313.88	12363	420.321
g272.t1	588	408.69	128	13.9904
g273.t1	717	537.116	10	0.83166
g274.t1	1206	1025.88	144	6.27017
g275.t1	351	184.602	216	52.2676
g276.t1	1968	1787.88	46	1.1493
g277.t1	354	187.152	29	6.92177
g278.t1	3267	3086.88	33	0.477538
g279.t1	1401	1220.88	175	6.40292
g280.t1	3195	3014.88	46	0.681556
g282.t1	1140	959.882	9	0.418831
g283.t1	1245	1064.88	1	0.0419481
g285.t1	915	734.882	3	0.182355
g286.t1	2898	2717.88	10	0.164355
g287.t1	2352	2171.88	0	0
g288.t1	4266	4085.88	89	0.973012
g290.t1	1266	1085.88	0	0
g291.t1	696	516.116	36	3.1158
g292.t1	3837	3656.88	103	1.25817
g294.t1	426	252.081	5	0.886021
g296.t1	2607	2426.88	25	0.460156
g298.t1	1233	1052.88	45.8691	1.94605
g300.t1	3099	2918.88	16	0.24486
g301.t1	357	189.737	1	0.235431
g302.t1	1308	1127.88	0	0
g303.t1	2235	2054.88	46	0.999965
g304.t1	720	540.062	3	0.248137
g306.t1	6183	6002.88	287	2.13568
g307.t1	1968	1787.88	318	7.94515
g308.t1	1809	1628.88	52	1.42603
g309.t1	2043	1862.88	103	2.46982
g310.t1	825	644.882	13	0.900486
g311.t1	489	311.584	85	12.1859
g312.t1	1884	1703.88	2041	53.5078
g313.t1	1455	1274.88	190	6.65729
g314.t1	2760	2579.88	41	0.709901
g316.t1	1128	947.882	52	2.45055
g317.t1	3672	3491.88	648	8.28952
g319.t1	231	90.6317	2	0.985743
g320.t1	1746	1565.88	0	0
g321.t1	4086	3905.88	8	0.0914924
g322.t1	300	142.039	2	0.628977
g323.t1	483	305.708	5	0.730596
g324.t1	396	224.351	1	0.199106
g325.t1	10704	10523.9	39	0.16554
g327.t1	813	632.946	0	0
g328.t1	906	725.882	0	0
g329.t1	459	282.896	0	0
g330.t1	2208	2027.88	760	16.7411
g331.t1	744	564.062	41	3.24692
g332.t1	771	590.946	151	11.4141
g336.t1	777	596.946	62	4.63949
g337.t1	1089	908.882	0	0
g338.t1	483	305.708	21	3.0685
g340.t1	2133	1952.88	3259	74.5456
g341.t1	3099	2918.88	167	2.55572
g342.t1	1071	890.882	76	3.81072
g343.t1	1494	1313.88	67	2.27789
g344.t1	1515	1334.88	61	2.04127
g345.t1	1302	1121.88	0	0
g346.t1	1104	923.882	1	0.0483501
g347.t1	1665	1484.88	0	0
g348.t1	426	252.081	2901	514.069
g349.t1	2370	2189.88	0	0
g350.t1	1740	1559.88	2	0.0572733
g351.t1	3426	3245.88	0	0
g353.t1	1386	1205.88	2	0.0740865
g354.t1	1137	956.882	149	6.95572
g355.t1	693	513.116	4	0.348224
g356.t1	987	806.882	248	13.7295
g357.t1	672	492.116	0	0
g358.t1	1422	1241.88	169	6.07883
g359.t1	1350	1169.88	397	15.1587
g361.t1	849	668.882	13	0.868176
g362.t1	1956	1775.88	76	1.91167
g363.t1	1377	1196.88	88	3.28432
g364.t1	4887	4706.88	16	0.151845
g365.t1	1863	1682.88	4929	130.834
g366.t1	5619	5438.88	161	1.3223
g367.t1	405	232.647	0	0
g368.t1	840	659.882	0	0
g369.t1	828	647.882	0	0
g370.t1	1278	1097.88	0	0
g371.t1	2595	2414.88	0	0
g372.t1	1032	851.882	0	0
g373.t1	2442	2261.88	0	0
g374.t1	2838	2657.88	30	0.504196
g375.t1	2430	2249.88	69	1.36995
g376.t1	948	767.882	0	0
g377.t1	3183	3002.88	66	0.981792
g379.t1	1638	1457.88	2	0.0612804
g380.t1	4455	4274.88	23	0.240335
g381.t1	3519	3338.88	0	0
g382.t1	495	317.458	2796	393.427
g383.t1	339	174.256	168	43.066
g384.t1	5466	5285.88	7	0.0591554
g385.t1	5223	5042.88	27	0.239166
g386.t1	1086	905.882	0	0
g387.t1	3387	3206.88	30	0.417881
g388.t1	1506	1325.88	0	0
g389.t1	3006	2825.88	2	0.0316148
g390.t1	1875	1694.88	876	23.0876
g391.t1	1248	1067.88	31	1.29674
g392.t1	1791	1610.88	42	1.16466
g393.t1	774	593.946	138	10.3788
g394.t1	888	707.882	6	0.378621
g395.t1	705	525.116	4	0.340266
g396.t1	3195	3014.88	11	0.162981
g397.t1	300	142.039	0	0
g398.t1	237	94.4231	133	62.9198
g399.t1	1176	995.882	15	0.672818
g400.t1	1098	917.882	11	0.535328
g401.t1	1743	1562.88	3	0.085745
g402.t1	3264	3083.88	38	0.550427
g403.t1	2316	2135.88	45	0.941129
g404.t1	1557	1376.88	383	12.4256
g405.t1	2496	2315.88	175	3.37548
g406.t1	714	534.116	62	5.18526
g408.t1	1758	1577.88	4	0.11324
g409.t1	1245	1064.88	70	2.93637
g410.t1	1467	1286.88	1	0.0347116
g411.t1	1410	1229.88	133	4.83061
g412.t1	2628	2447.88	1	0.0182483
g413.t1	846	665.882	0	0
g414.t1	912	731.882	0	0
g415.t1	2016	1835.88	1	0.0243315
