target_id	length	eff_length	est_counts	tpm
g1.t1	945	764.333	2	0.169795
g2.t1	759	578.596	125	14.0188
g3.t1	597	417.185	532	82.7486
g4.t1	1695	1514.33	510	21.8538
g5.t1	4182	4001.33	69	1.11898
g6.t1	1749	1568.33	385	15.9294
g7.t1	1863	1682.33	311	11.9957
g10.t1	732	551.596	7	0.823483
g11.t1	1302	1121.33	77	4.45588
g12.t1	777	596.596	90	9.78904
g13.t1	1758	1577.33	318	13.0822
g15.t1	1350	1169.33	321	17.8133
g16.t1	963	782.333	22	1.82477
g17.t1	1830	1649.33	179	7.04243
g18.t1	429	254.182	843	215.209
g19.t1	1395	1214.33	271	14.4814
g20.t1	3411	3230.33	621	12.4745
g21.t1	579	399.347	4	0.649962
g22.t1	450	274.022	3	0.710418
g23.t1	465	288.396	129	29.0254
g25.t1	1650	1469.33	504	22.2581
g27.t1	420	245.842	7	1.84765
g28.t1	225	82.4861	284	223.417
g29.t1	1092	911.333	4911	349.68
g30.t1	2463	2282.33	694	19.7314
g32.t1	1362	1181.33	104.674	5.74971
g33.t1	2235	2054.33	222	7.01229
g36.t1	1251	1070.33	79	4.78945
g38.t1	2406	2225.33	494	14.4049
g39.t1	1992	1811.33	178	6.37675
g40.t1	2148	1967.33	546	18.0091
g42.t1	750	569.596	131	14.9239
g43.t1	486	308.676	110	23.1243
g44.t1	1815	1634.33	299	11.8716
g48.t1	1656	1475.33	14	0.615766
g50.t1	597	417.185	58	9.02147
g52.t1	645	464.75	3	0.41887
g53.t1	777	596.596	150	16.3151
g54.t1	1548	1367.33	87	4.12879
g55.t1	843	662.408	283	27.7229
g56.t1	1257	1076.33	536	32.3144
g62.t1	1047	866.333	1	0.0749019
g69.t1	594	414.185	0	0
g70.t1	438	262.84	2	0.493761
g75.t1	786	605.537	0	0
g79.t1	411	237.507	2	0.546426
g81.t1	294	134.092	27	13.0659
g84.t1	1224	1043.33	14	0.870729
g85.t1	939	758.333	188	16.087
g89.t1	1050	869.333	258	19.258
g92.t1	783	602.537	226	24.339
g95.t1	735	554.596	10	1.17004
g96.t1	1515	1334.33	369	17.9449
g97.t1	2211	2030.33	489	15.6286
g98.t1	327	161.924	1254	502.532
g100.t1	726	545.651	12	1.42707
