target_id	length	eff_length	est_counts	tpm
ENSXMAT00000000003	2511	2319.54	86.9491	2.40285
ENSXMAT00000000002	3108	2916.54	689	15.1431
ENSXMAT00000000006	7272	7080.54	975	8.82676
ENSXMAT00000000004	5150	4958.54	106.051	1.37096
ENSXMAT00000000005	1251	1059.54	16	0.967979
ENSXMAT00000000007	348	174.947	60	21.9841
ENSXMAT00000000009	3432	3240.54	153	3.02648
ENSXMAT00000000008	336	164.981	441	171.344
ENSXMAT00000000010	1533	1341.54	35	1.67235
ENSXMAT00000000011	3366	3174.54	66	1.33268
ENSXMAT00000000012	9969	9777.54	6801	44.5868
ENSXMAT00000000013	975	783.619	45	3.68104
ENSXMAT00000000014	3772	3580.54	1329	23.7925
ENSXMAT00000000017	4496	4304.54	91.8662	1.36802
ENSXMAT00000000015	987	795.619	150	12.0851
ENSXMAT00000000016	1472	1280.54	49	2.45282
ENSXMAT00000000018	1947	1755.54	102	3.72437
ENSXMAT00000000019	2277	2085.54	903	27.7544
ENSXMAT00000000020	848	656.619	3	0.292867
ENSXMAT00000000021	6069	5877.54	59	0.643457
ENSXMAT00000000022	3435	3243.54	1617	31.9561
ENSXMAT00000000023	726	535.175	445	53.3
ENSXMAT00000000024	1635	1443.54	1196	53.1087
ENSXMAT00000000025	4570	4378.54	601.721	8.80905
ENSXMAT00000000026	4160	3968.54	499.279	8.06447
ENSXMAT00000000027	2559	2367.54	372	10.0718
ENSXMAT00000000028	773	581.619	158	17.4133
ENSXMAT00000000029	1148	956.539	124	8.30964
ENSXMAT00000000030	2729	2537.54	649	16.3944
ENSXMAT00000000031	2611	2419.54	13	0.344408
ENSXMAT00000000032	2055	1863.54	30	1.03192
ENSXMAT00000000033	1413	1221.54	150	7.87131
ENSXMAT00000000034	6015	5823.54	80	0.880574
ENSXMAT00000000035	1636	1444.54	1500	66.5618
ENSXMAT00000000036	621	431.08	2	0.297396
ENSXMAT00000000037	3883	3691.54	79	1.37177
ENSXMAT00000000038	1008	816.539	65	5.10269
ENSXMAT00000000039	1918	1726.54	7546	280.158
ENSXMAT00000000040	978	786.619	1	0.081489
ENSXMAT00000000041	2388	2196.54	1695	49.4645
ENSXMAT00000000042	4069	3877.54	155.914	2.57747
ENSXMAT00000000043	3803	3611.54	40.0856	0.711474
ENSXMAT00000000044	2503	2311.54	286	7.931
ENSXMAT00000000045	3957	3765.54	357	6.07721
ENSXMAT00000000046	801	609.619	14	1.47208
ENSXMAT00000000047	1814	1622.54	12	0.474077
ENSXMAT00000000048	4501	4309.54	35	0.520595
ENSXMAT00000000049	2517	2325.54	53.1864	1.46602
ENSXMAT00000000050	1982	1790.54	33	1.18139
ENSXMAT00000000051	3813	3621.54	323.085	5.71855
ENSXMAT00000000053	6759	6567.54	1070	10.4435
ENSXMAT00000000054	2992	2800.54	162	3.70797
ENSXMAT00000000058	5618	5426.54	54	0.637873
ENSXMAT00000000059	4949	4757.54	24	0.323364
ENSXMAT00000000061	879	687.619	228	21.2545
ENSXMAT00000000083	882	690.619	11	1.02098
ENSXMAT00000000067	3968	3776.54	415	7.04397
ENSXMAT00000000060	993	801.539	0	0
ENSXMAT00000000126	2619	2427.54	3	0.0792169
ENSXMAT00000000062	204	68.7606	78	72.714
ENSXMAT00000000069	3788	3596.54	220	3.92104
ENSXMAT00000000065	2550	2358.54	11.9645	0.325173
ENSXMAT00000000090	4851	4659.54	268	3.68685
ENSXMAT00000000068	743	551.958	6	0.6968
ENSXMAT00000000070	3031	2839.54	353	7.96875
ENSXMAT00000000071	2226	2034.54	257	8.09711
ENSXMAT00000000073	2121	1929.54	0	0
ENSXMAT00000000089	2327	2135.54	278	8.3445
ENSXMAT00000000078	1147	955.539	404	27.1017
ENSXMAT00000000074	600	410.502	218	34.0412
ENSXMAT00000000093	1856	1664.54	789	30.3841
ENSXMAT00000000085	3427	3235.54	2383	47.2107
ENSXMAT00000000110	5551	5359.54	1888.56	22.5874
ENSXMAT00000000077	975	783.619	101	8.2619
ENSXMAT00000000099	5005	4813.54	342	4.55433
ENSXMAT00000000080	3153	2961.54	946	20.4756
ENSXMAT00000000101	1794	1602.54	417	16.6798
ENSXMAT00000000079	666	475.628	790	106.469
ENSXMAT00000000082	1401	1209.54	15	0.79494
ENSXMAT00000000100	9733	9541.54	4647	31.2189
ENSXMAT00000000102	4564	4372.54	501	7.34458
ENSXMAT00000000084	1344	1152.54	1	0.055617
ENSXMAT00000000092	2825	2633.54	29.9226	0.728322
ENSXMAT00000000096	2822	2630.54	10.0774	0.245564
ENSXMAT00000000086	1494	1302.54	7	0.344485
ENSXMAT00000000087	3157	2965.54	44	0.951069
ENSXMAT00000000088	3236	3044.54	11	0.231598
ENSXMAT00000000097	1365	1173.54	134	7.31931
ENSXMAT00000000091	1240	1048.54	36	2.2008
ENSXMAT00000000095	537	349.075	61	11.2015
ENSXMAT00000000094	760	568.735	69	7.77683
ENSXMAT00000000111	5186	4994.54	117	1.5016
ENSXMAT00000000103	3290	3098.54	554	11.4608
ENSXMAT00000000098	681	490.58	13	1.69862
ENSXMAT00000000106	1651	1459.54	71	3.11821
ENSXMAT00000000104	540	351.968	139.848	25.4692
ENSXMAT00000000113	3263	3071.54	37	0.772163
ENSXMAT00000000112	6614	6422.54	470	4.69088
ENSXMAT00000000108	1656	1464.54	11	0.481454
ENSXMAT00000000118	2568	2376.54	35	0.944031
ENSXMAT00000000115	1513	1321.54	1209	58.6421
ENSXMAT00000000105	1240	1048.54	109.152	6.67284
ENSXMAT00000000109	618	428.08	458	68.5809
ENSXMAT00000000107	174	51.7614	0	0
ENSXMAT00000000132	1697	1505.54	9	0.383189
ENSXMAT00000000116	3607	3415.54	17	0.319046
ENSXMAT00000000124	3744	3552.54	3183	57.4329
ENSXMAT00000000114	6226	6034.54	288.445	3.06395
ENSXMAT00000000123	1173	981.539	9	0.587757
ENSXMAT00000000119	1290	1098.54	128	7.46892
ENSXMAT00000000122	3776	3584.54	428	7.65374
ENSXMAT00000000121	3270	3078.54	0	0
ENSXMAT00000000125	2850	2658.54	43	1.03678
ENSXMAT00000000142	1769	1577.54	148	6.01374
ENSXMAT00000000127	4057	3865.54	569	9.43551
ENSXMAT00000000129	630	439.906	6	0.874287
ENSXMAT00000000128	1605	1413.54	82	3.71851
ENSXMAT00000000133	3430	3238.54	219.785	4.35022
ENSXMAT00000000131	3752	3560.54	85	1.53026
ENSXMAT00000000184	3120	2928.54	2	0.0437766
ENSXMAT00000000144	2586	2394.54	241	6.45146
ENSXMAT00000000135	2426	2234.54	254	7.28633
ENSXMAT00000000130	2627	2435.54	643	16.9231
ENSXMAT00000000143	2901	2709.54	4541	107.428
ENSXMAT00000000134	4226	4034.54	195	3.09816
ENSXMAT00000000136	1965	1773.54	222	8.02371
ENSXMAT00000000137	1523	1331.54	143	6.88407
ENSXMAT00000000153	5549	5357.54	179	2.14166
ENSXMAT00000000138	1308	1116.54	172	9.87456
ENSXMAT00000000139	1251	1059.54	0	0
ENSXMAT00000000145	939	747.619	478	40.9837
ENSXMAT00000000149	2170	1978.54	850	27.5383
ENSXMAT00000000140	855	663.619	251	24.2448
ENSXMAT00000000141	1353	1161.54	0	0
ENSXMAT00000000156	2479	2287.54	391.474	10.9698
ENSXMAT00000000150	2556	2364.54	1	0.0271092
ENSXMAT00000000154	1230	1038.54	237	14.6281
ENSXMAT00000000148	723	532.175	68	8.19063
ENSXMAT00000000147	2204	2012.54	12	0.382208
ENSXMAT00000000146	1035	843.539	39	2.96362
ENSXMAT00000000155	1740	1548.54	251	10.39
ENSXMAT00000000160	1398	1206.54	142	7.54414
ENSXMAT00000000151	1086	894.539	1295	92.7969
ENSXMAT00000000157	1473	1281.54	150	7.50278
ENSXMAT00000000152	1314	1122.54	3	0.17131
ENSXMAT00000000167	1091	899.539	2	0.142519
ENSXMAT00000000183	7677	7485.54	2001	17.1351
ENSXMAT00000000168	2117	1925.54	310	10.3198
ENSXMAT00000000158	864	672.619	106	10.1018
ENSXMAT00000000164	6128	5936.54	247.526	2.67271
ENSXMAT00000000161	858	666.619	198	19.0393
ENSXMAT00000000159	1257	1065.54	96	5.77517
ENSXMAT00000000162	1308	1116.54	63	3.61684
ENSXMAT00000000163	444	260.673	38	9.34439
ENSXMAT00000000177	5380	5188.54	1077	13.3056
ENSXMAT00000000165	5313	5121.54	736	9.21171
ENSXMAT00000000170	438	255.121	0	0
ENSXMAT00000000174	573	384.013	316	52.7478
ENSXMAT00000000166	366	190.574	6344	2133.84
ENSXMAT00000000169	1704	1512.54	103	4.36509
ENSXMAT00000000191	1206	1014.54	71	4.48593
ENSXMAT00000000176	1089	897.539	2372	169.404
ENSXMAT00000000195	5343	5151.54	1377	17.134
ENSXMAT00000000171	261	107.215	1	0.597873
ENSXMAT00000000172	432	249.457	5	1.28481
ENSXMAT00000000173	779	587.619	293	31.9621
ENSXMAT00000000175	447	263.432	8478	2062.95
ENSXMAT00000000197	16829	16637.5	120	0.462333
