target_id	length	eff_length	est_counts	tpm
ENSXMAT00000000003	2511	2309.81	77.9612	2.37771
ENSXMAT00000000002	3108	2906.81	401	9.71816
ENSXMAT00000000006	7272	7070.81	605	6.02757
ENSXMAT00000000004	5150	4948.81	77.0388	1.09664
ENSXMAT00000000005	1251	1049.81	17	1.14076
ENSXMAT00000000007	348	164.401	47	20.1395
ENSXMAT00000000009	3432	3230.81	72	1.56992
ENSXMAT00000000008	336	154.213	415	189.576
ENSXMAT00000000010	1533	1331.81	22	1.16369
ENSXMAT00000000011	3366	3164.81	45	1.00166
ENSXMAT00000000012	9969	9767.81	5106	36.8247
ENSXMAT00000000013	975	773.805	43	3.91465
ENSXMAT00000000014	3772	3570.81	864	17.0452
ENSXMAT00000000017	4496	4294.81	111.026	1.82112
ENSXMAT00000000015	987	785.805	129	11.5646
ENSXMAT00000000016	1472	1270.81	55	3.04887
ENSXMAT00000000018	1947	1745.81	67	2.70355
ENSXMAT00000000019	2277	2075.81	509	17.2738
ENSXMAT00000000020	848	646.805	3	0.326741
ENSXMAT00000000021	6069	5867.81	41	0.492225
ENSXMAT00000000022	3435	3233.81	1222	26.6203
ENSXMAT00000000023	726	525.029	274	36.764
ENSXMAT00000000024	1635	1433.81	765	37.5861
ENSXMAT00000000025	4570	4368.81	541.018	8.72378
ENSXMAT00000000026	4160	3958.81	516.982	9.19956
ENSXMAT00000000027	2559	2357.81	174	5.19873
ENSXMAT00000000028	773	571.923	113	13.9186
ENSXMAT00000000029	1148	946.805	68	5.05946
ENSXMAT00000000030	2729	2527.81	409	11.3982
ENSXMAT00000000031	2611	2409.81	5	0.146165
ENSXMAT00000000032	2055	1853.81	28	1.06402
ENSXMAT00000000033	1413	1211.81	114	6.62717
ENSXMAT00000000034	6015	5813.81	43	0.521031
ENSXMAT00000000035	1636	1434.81	1007	49.4416
ENSXMAT00000000036	621	420.715	1	0.167443
ENSXMAT00000000037	3883	3681.81	35	0.669673
ENSXMAT00000000038	1008	806.805	34	2.9687
ENSXMAT00000000039	1918	1716.81	5463	224.164
ENSXMAT00000000040	978	776.805	1	0.0906867
ENSXMAT00000000041	2388	2186.81	1208	38.9146
ENSXMAT00000000042	4069	3867.81	131.366	2.39263
ENSXMAT00000000043	3803	3601.81	34.6335	0.67738
ENSXMAT00000000044	2503	2301.81	202	6.18214
ENSXMAT00000000045	3957	3755.81	184	3.4512
ENSXMAT00000000046	801	599.805	5	0.58724
ENSXMAT00000000047	1814	1612.81	9	0.393112
ENSXMAT00000000048	4501	4299.81	27	0.442355
ENSXMAT00000000049	2517	2315.81	29.6312	0.901369
ENSXMAT00000000050	1982	1780.81	24	0.949403
ENSXMAT00000000051	3813	3611.81	186.065	3.62908
ENSXMAT00000000053	6759	6557.81	644	6.91804
ENSXMAT00000000054	2992	2790.81	129	3.25624
ENSXMAT00000000058	5618	5416.81	71	0.92336
ENSXMAT00000000059	4949	4747.81	20	0.296751
ENSXMAT00000000061	879	677.805	144	14.9663
ENSXMAT00000000083	882	680.805	12	1.24169
ENSXMAT00000000067	3968	3766.81	285	5.33
ENSXMAT00000000060	993	791.805	0	0
ENSXMAT00000000126	2619	2417.81	3	0.0874089
ENSXMAT00000000062	204	59.6782	55	64.9236
ENSXMAT00000000069	3788	3586.81	256	5.02791
ENSXMAT00000000065	2550	2348.81	8.32227	0.249603
ENSXMAT00000000090	4851	4649.81	159	2.4089
ENSXMAT00000000068	743	541.923	6	0.779955
ENSXMAT00000000070	3031	2829.81	219	5.45184
ENSXMAT00000000071	2226	2024.81	185	6.43642
ENSXMAT00000000073	2121	1919.81	0	0
ENSXMAT00000000089	2327	2125.81	181	5.99806
ENSXMAT00000000078	1147	945.805	269	20.0358
ENSXMAT00000000074	600	399.879	148	26.0729
ENSXMAT00000000093	1856	1654.81	500	21.2853
ENSXMAT00000000085	3427	3225.81	1819	39.7238
ENSXMAT00000000110	5551	5349.81	1619.12	21.3205
ENSXMAT00000000077	975	773.805	47	4.2788
ENSXMAT00000000099	5005	4803.81	250	3.66615
ENSXMAT00000000080	3153	2951.81	610	14.5579
ENSXMAT00000000101	1794	1592.81	328	14.5066
ENSXMAT00000000079	666	465.321	436	66.0069
ENSXMAT00000000082	1401	1199.81	9	0.52843
ENSXMAT00000000100	9733	9531.81	3299	24.3816
ENSXMAT00000000102	4564	4362.81	306	4.94096
ENSXMAT00000000084	1344	1142.81	1	0.061643
ENSXMAT00000000092	2825	2623.81	21.9157	0.58841
ENSXMAT00000000096	2822	2620.81	11.0843	0.297939
ENSXMAT00000000086	1494	1292.81	3	0.163472
ENSXMAT00000000087	3157	2955.81	18	0.428995
ENSXMAT00000000088	3236	3034.81	8	0.185701
ENSXMAT00000000097	1365	1163.81	76	4.60033
ENSXMAT00000000091	1240	1038.81	35	2.3735
ENSXMAT00000000095	537	338.246	24	4.99844
ENSXMAT00000000094	760	558.923	28	3.52908
ENSXMAT00000000111	5186	4984.81	57	0.805531
ENSXMAT00000000103	3290	3088.81	317	7.22977
ENSXMAT00000000098	681	480.178	18	2.64074
ENSXMAT00000000106	1651	1449.81	43	2.08937
ENSXMAT00000000104	540	341.178	77.1174	15.9231
ENSXMAT00000000113	3263	3061.81	19	0.437151
ENSXMAT00000000112	6614	6412.81	389	4.27324
ENSXMAT00000000108	1656	1454.81	3	0.145269
ENSXMAT00000000118	2568	2366.81	45	1.33939
ENSXMAT00000000115	1513	1311.81	862	46.2907
