target_id	length	eff_length	est_counts	tpm
ENSXMAT00000000003	2511	2319.57	54.789	1.85113
ENSXMAT00000000002	3108	2916.57	555	14.9132
ENSXMAT00000000006	7272	7080.57	815	9.0207
ENSXMAT00000000004	5150	4958.57	74.211	1.1729
ENSXMAT00000000005	1251	1059.57	13	0.961531
ENSXMAT00000000007	348	173.781	43	19.3918
ENSXMAT00000000009	3432	3240.57	125	3.02301
ENSXMAT00000000008	336	163.616	322	154.235
ENSXMAT00000000010	1533	1341.57	50.2812	2.93726
ENSXMAT00000000011	3366	3174.57	107	2.64149
ENSXMAT00000000012	9969	9777.57	4845.72	38.8399
ENSXMAT00000000013	975	783.574	55	5.5009
ENSXMAT00000000014	3772	3580.57	1094	23.9451
ENSXMAT00000000017	4496	4304.57	160.169	2.91608
ENSXMAT00000000015	987	795.574	145	14.2836
ENSXMAT00000000016	1472	1280.57	4	0.244797
ENSXMAT00000000018	1947	1755.57	58	2.58917
ENSXMAT00000000019	2277	2085.57	662	24.8762
ENSXMAT00000000020	848	656.722	0	0
ENSXMAT00000000021	6069	5877.57	70	0.933364
ENSXMAT00000000022	3435	3243.57	1120	27.0611
ENSXMAT00000000023	726	534.782	335	49.093
ENSXMAT00000000024	1635	1443.57	1072	58.1979
ENSXMAT00000000025	4570	4378.57	409.096	7.32224
ENSXMAT00000000026	4160	3968.57	595.904	11.7677
ENSXMAT00000000027	2559	2367.57	268	8.8712
ENSXMAT00000000028	773	581.782	127	17.1078
ENSXMAT00000000029	1148	956.574	105	8.60245
ENSXMAT00000000030	2729	2537.57	440	13.5889
ENSXMAT00000000031	2611	2419.57	9	0.291511
ENSXMAT00000000032	2055	1863.57	36	1.51393
ENSXMAT00000000033	1413	1221.57	161	10.329
ENSXMAT00000000034	6015	5823.57	81	1.09005
ENSXMAT00000000035	1636	1444.57	1079	58.5373
ENSXMAT00000000036	621	430.197	0	0
ENSXMAT00000000037	3883	3691.57	39	0.82795
ENSXMAT00000000038	1008	816.574	71	6.81419
ENSXMAT00000000039	1918	1726.57	6167	279.924
ENSXMAT00000000040	978	786.574	1	0.0996349
ENSXMAT00000000041	2388	2196.57	1038	37.0342
ENSXMAT00000000042	4069	3877.57	117.279	2.37035
ENSXMAT00000000043	3803	3611.57	24.721	0.536439
ENSXMAT00000000044	2503	2311.57	188	6.37384
ENSXMAT00000000045	3957	3765.57	261	5.43201
ENSXMAT00000000046	801	609.722	8	1.02827
ENSXMAT00000000047	1814	1622.57	2	0.0965999
ENSXMAT00000000048	4501	4309.57	37	0.672851
ENSXMAT00000000049	2517	2325.57	42.1188	1.41938
ENSXMAT00000000050	1982	1790.57	22	0.962901
ENSXMAT00000000051	3813	3621.57	183.47	3.97026
ENSXMAT00000000053	6759	6567.57	995	11.8732
ENSXMAT00000000054	2992	2800.57	89	2.49054
ENSXMAT00000000058	5618	5426.57	62	0.8954
ENSXMAT00000000059	4949	4757.57	24	0.395346
ENSXMAT00000000061	879	687.722	187	21.3098
ENSXMAT00000000083	882	690.722	22	2.49615
ENSXMAT00000000067	3968	3776.57	353	7.32534
ENSXMAT00000000060	993	801.574	0	0
ENSXMAT00000000126	2619	2427.57	2	0.0645667
ENSXMAT00000000062	204	67.7824	70	80.9343
ENSXMAT00000000069	3788	3596.57	684	14.9045
ENSXMAT00000000065	2550	2358.57	21.4064	0.711288
ENSXMAT00000000090	4851	4659.57	138	2.32105
ENSXMAT00000000068	743	551.782	4	0.568125
ENSXMAT00000000070	3031	2839.57	298	8.22459
ENSXMAT00000000071	2226	2034.57	235	9.05202
ENSXMAT00000000073	2121	1929.57	2.40712e-08	9.77657e-10
ENSXMAT00000000089	2327	2135.57	157	5.76151
ENSXMAT00000000078	1147	955.574	279	22.8818
ENSXMAT00000000074	600	409.491	191	36.5545
ENSXMAT00000000093	1856	1664.57	574	27.0246
ENSXMAT00000000085	3427	3235.57	1956	47.3771
ENSXMAT00000000110	5551	5359.57	873.213	12.7685
ENSXMAT00000000077	975	783.574	76	7.60125
ENSXMAT00000000099	5005	4813.57	171	2.78407
ENSXMAT00000000080	3153	2961.57	756	20.0055
ENSXMAT00000000101	1794	1602.57	281	13.7417
ENSXMAT00000000079	666	474.881	619	102.154
ENSXMAT00000000082	1401	1209.57	25	1.61979
ENSXMAT00000000100	9733	9541.57	2264.46	18.5993
ENSXMAT00000000102	4564	4372.57	284	5.09017
ENSXMAT00000000084	1344	1152.57	2	0.135992
ENSXMAT00000000092	2825	2633.57	26.8606	0.799321
ENSXMAT00000000096	2822	2630.57	36.1394	1.07667
ENSXMAT00000000086	1494	1302.57	17	1.02282
ENSXMAT00000000087	3157	2965.57	25	0.660667
ENSXMAT00000000088	3236	3044.57	17	0.437596
ENSXMAT00000000097	1365	1173.57	111	7.41248
ENSXMAT00000000091	1240	1048.57	26	1.94324
ENSXMAT00000000095	537	347.763	43	9.69027
ENSXMAT00000000094	760	568.782	45	6.20038
ENSXMAT00000000111	5186	4994.57	65.6057	1.02942
ENSXMAT00000000103	3290	3098.57	265	6.70248
ENSXMAT00000000098	681	489.833	12	1.91993
ENSXMAT00000000106	1651	1459.57	58	3.11425
ENSXMAT00000000104	540	350.623	100.032	22.3588
ENSXMAT00000000113	3263	3071.57	14	0.357206
ENSXMAT00000000112	6614	6422.57	526	6.41842
ENSXMAT00000000108	1656	1464.57	3	0.160532
ENSXMAT00000000118	2568	2376.57	23	0.758451
ENSXMAT00000000115	1513	1321.57	1240	73.5329
ENSXMAT00000000105	1240	1048.57	78.968	5.90205
ENSXMAT00000000109	618	427.283	470	86.2052
ENSXMAT00000000107	174	50.592	0	0
ENSXMAT00000000132	1697	1505.57	9	0.468481
ENSXMAT00000000116	3607	3415.57	16	0.36712
ENSXMAT00000000124	3744	3552.57	2200	48.5323
ENSXMAT00000000114	6226	6034.57	272.842	3.54337
ENSXMAT00000000123	1173	981.574	8.39433	0.670215
ENSXMAT00000000119	1290	1098.57	118	8.4179
ENSXMAT00000000122	3776	3584.57	326	7.1274
ENSXMAT00000000121	3270	3078.57	0	0
ENSXMAT00000000125	2850	2658.57	26	0.766436
ENSXMAT00000000142	1769	1577.57	116	5.76261
ENSXMAT00000000127	4057	3865.57	564	11.4345
ENSXMAT00000000129	630	439.153	4	0.71383
ENSXMAT00000000128	1605	1413.57	75	4.15809
ENSXMAT00000000133	3430	3238.57	136.606	3.30572
ENSXMAT00000000131	3752	3560.57	107	2.35513
ENSXMAT00000000184	3120	2928.57	2	0.0535211
ENSXMAT00000000144	2586	2394.57	181	5.92382
ENSXMAT00000000135	2426	2234.57	248	8.69778
ENSXMAT00000000130	2627	2435.57	521	16.7644
ENSXMAT00000000143	2901	2709.57	2615	75.6349
ENSXMAT00000000134	4226	4034.57	191	3.71011
ENSXMAT00000000136	1965	1773.57	262	11.5772
ENSXMAT00000000137	1523	1331.57	110	6.47409
ENSXMAT00000000153	5549	5357.57	151	2.20882
ENSXMAT00000000138	1308	1116.57	196	13.7569
ENSXMAT00000000139	1251	1059.57	2	0.147928
ENSXMAT00000000145	939	747.65	288	30.1888
ENSXMAT00000000149	2170	1978.57	684	27.0929
ENSXMAT00000000140	855	663.722	193	22.7888
ENSXMAT00000000141	1353	1161.57	1	0.067469
ENSXMAT00000000156	2479	2287.57	361.55	12.3864
ENSXMAT00000000150	2556	2364.57	1	0.0331435
ENSXMAT00000000154	1230	1038.57	295	22.2605
ENSXMAT00000000148	723	531.782	50	7.36865
ENSXMAT00000000147	2204	2012.57	3	0.116821
ENSXMAT00000000146	1035	843.574	11	1.02193
ENSXMAT00000000155	1740	1548.57	170	8.60336
ENSXMAT00000000160	1398	1206.57	109	7.07985
ENSXMAT00000000151	1086	894.574	2002	175.388
ENSXMAT00000000157	1473	1281.57	116	7.09358
ENSXMAT00000000152	1314	1122.57	0	0
ENSXMAT00000000167	1091	899.574	2	0.174239
ENSXMAT00000000183	7677	7485.57	1587	16.6151
ENSXMAT00000000168	2117	1925.57	224	9.11673
ENSXMAT00000000158	864	672.722	82	9.55277
ENSXMAT00000000164	6128	5936.57	222.45	2.93662
ENSXMAT00000000161	858	666.722	171	20.1003
ENSXMAT00000000159	1257	1065.57	66	4.85413
ENSXMAT00000000162	1308	1116.57	55	3.86035
ENSXMAT00000000163	444	259.029	3	0.907662
ENSXMAT00000000177	5380	5188.57	791	11.9476
ENSXMAT00000000165	5313	5121.57	466	7.13073
ENSXMAT00000000170	438	253.317	0	0
ENSXMAT00000000174	573	383.004	230	47.0626
ENSXMAT00000000166	366	189.026	4069	1687.01
ENSXMAT00000000169	1704	1512.57	91	4.71494
ENSXMAT00000000191	1206	1014.57	123	9.50107
ENSXMAT00000000176	1089	897.574	1511	131.931
ENSXMAT00000000195	5343	5151.57	1052	16.0039
ENSXMAT00000000171	261	105.918	0	0
ENSXMAT00000000172	432	247.958	0	0
ENSXMAT00000000173	779	587.782	154	20.5332
ENSXMAT00000000175	447	261.976	7474	2235.85
ENSXMAT00000000197	16829	16637.6	110	0.518148
ENSXMAT00000000182	435	250.779	2992	935.02
ENSXMAT00000000178	2566	2374.57	136	4.48853
ENSXMAT00000000179	1534	1342.57	135	7.88037
ENSXMAT00000000180	1014	822.574	138	13.1479
ENSXMAT00000000181	2577	2385.57	34	1.11696
ENSXMAT00000000190	2435	2243.57	159.9	5.58546
ENSXMAT00000000186	435	250.779	1	0.312507
ENSXMAT00000000185	3808	3616.57	204.638	4.43446
ENSXMAT00000000187	888	696.722	68	7.64893
ENSXMAT00000000194	2768	2576.57	220	6.69162
ENSXMAT00000000188	2659	2467.57	141	4.47817
ENSXMAT00000000189	1978	1786.57	67	2.93904
ENSXMAT00000000208	4714	4522.57	534	9.25352
ENSXMAT00000000196	1746	1554.57	74	3.73054
ENSXMAT00000000193	5542	5350.57	3	0.0439412
ENSXMAT00000000192	174	50.592	1	1.54907
ENSXMAT00000000205	2397	2205.57	282	10.0203
ENSXMAT00000000203	5887	5695.57	464	6.38457
ENSXMAT00000000202	354	178.935	0	0
ENSXMAT00000000199	837	645.722	5	0.606842
ENSXMAT00000000211	2031	1839.57	619	26.3709
ENSXMAT00000000198	1826	1634.57	51	2.44521
ENSXMAT00000000201	3312	3120.57	158	3.96802
ENSXMAT00000000200	991	799.574	372	36.4616
ENSXMAT00000000207	2508	2316.57	252	8.52522
ENSXMAT00000000206	876	684.722	63	7.2107
ENSXMAT00000000204	2480	2288.57	0	0
ENSXMAT00000000215	2067	1875.57	346	14.4575
ENSXMAT00000000213	2142	1950.57	250	10.0445
ENSXMAT00000000209	1257	1065.57	2	0.147095
ENSXMAT00000000222	1572	1380.57	129	7.32287
ENSXMAT00000000210	2868	2676.57	269	7.87634
ENSXMAT00000000212	5940	5748.57	532	7.25275
ENSXMAT00000000214	6258	6066.57	255	3.29418
ENSXMAT00000000216	5807	5615.57	224.528	3.13348
ENSXMAT00000000219	948	756.65	112	11.6004
ENSXMAT00000000218	4722	4530.57	33	0.570837
ENSXMAT00000000217	5395	5203.57	737	11.0998
ENSXMAT00000000224	3955	3763.57	474	9.87027
ENSXMAT00000000243	5252	5060.57	958	14.836
ENSXMAT00000000220	2283	2091.57	143	5.35814
ENSXMAT00000000230	5383	5191.57	382	5.76654
ENSXMAT00000000226	2188	1996.57	2327	91.3403
ENSXMAT00000000223	3065	2873.57	1605	43.7728
ENSXMAT00000000247	2650	2458.57	317	10.1048
ENSXMAT00000000235	4556	4364.57	2140	38.4258
ENSXMAT00000000265	2662	2470.57	8	0.253772
ENSXMAT00000000227	541	351.553	209	46.5915
ENSXMAT00000000229	2887	2695.57	267	7.76267
ENSXMAT00000000280	6501	6309.57	544	6.75694
ENSXMAT00000000246	4249	4057.57	736	14.2155
ENSXMAT00000000233	420	236.926	1	0.33078
ENSXMAT00000000244	2191	1999.57	249	9.75918
ENSXMAT00000000234	2899	2707.57	6	0.173669
ENSXMAT00000000274	1785	1593.57	772	37.9661
ENSXMAT00000000261	3070	2878.57	615.427	16.7552
ENSXMAT00000000236	3758	3566.57	119	2.61485
