target_id	length	eff_length	est_counts	tpm
ENSXMAT00000000003	2511	2337.44	96.3138	1.37292
ENSXMAT00000000002	3108	2934.44	89	1.01056
ENSXMAT00000000006	7272	7098.44	723	3.39369
ENSXMAT00000000004	5150	4976.44	116.686	0.781263
ENSXMAT00000000005	1251	1077.44	1	0.0309246
ENSXMAT00000000007	348	183.803	14	2.53789
ENSXMAT00000000009	3432	3258.44	33	0.337443
ENSXMAT00000000008	336	172.976	0	0
ENSXMAT00000000010	1533	1359.44	93.7551	2.2979
ENSXMAT00000000011	3366	3192.44	110	1.14807
ENSXMAT00000000012	9969	9795.44	305.245	1.0383
ENSXMAT00000000013	975	801.441	28	1.16408
ENSXMAT00000000014	3772	3598.44	2818	26.093
ENSXMAT00000000017	4496	4322.44	66.0659	0.509267
ENSXMAT00000000015	987	813.441	59	2.4167
ENSXMAT00000000016	1472	1298.44	1	0.0256611
ENSXMAT00000000018	1947	1773.44	0	0
ENSXMAT00000000019	2277	2103.44	713	11.2942
ENSXMAT00000000020	848	674.441	0	0
ENSXMAT00000000021	6069	5895.44	1	0.00565172
ENSXMAT00000000022	3435	3261.44	744	7.60082
ENSXMAT00000000023	726	552.498	9	0.542761
ENSXMAT00000000024	1635	1461.44	3498	79.7509
ENSXMAT00000000025	4570	4396.44	237.397	1.79917
ENSXMAT00000000026	4160	3986.44	96.6026	0.807422
ENSXMAT00000000027	2559	2385.44	108	1.50852
ENSXMAT00000000028	773	599.441	68	3.77972
ENSXMAT00000000029	1148	974.441	54	1.84644
ENSXMAT00000000030	2729	2555.44	195	2.54253
ENSXMAT00000000031	2611	2437.44	1	0.0136698
ENSXMAT00000000032	2055	1881.44	0	0
ENSXMAT00000000033	1413	1239.44	14	0.376356
ENSXMAT00000000034	6015	5841.44	4764	27.1737
ENSXMAT00000000035	1636	1462.44	10	0.227834
ENSXMAT00000000036	621	447.694	0	0
ENSXMAT00000000037	3883	3709.44	0	0
ENSXMAT00000000038	1008	834.441	40	1.59721
ENSXMAT00000000039	1918	1744.44	337	6.43681
ENSXMAT00000000040	978	804.441	0	0
ENSXMAT00000000041	2388	2214.44	3	0.0451392
ENSXMAT00000000042	4069	3895.44	369.071	3.15683
ENSXMAT00000000043	3803	3629.44	1502.93	13.7973
ENSXMAT00000000044	2503	2329.44	145	2.07402
ENSXMAT00000000045	3957	3783.44	912	8.03165
ENSXMAT00000000046	801	627.441	11	0.58414
ENSXMAT00000000047	1814	1640.44	0	0
ENSXMAT00000000048	4501	4327.44	0	0
ENSXMAT00000000049	2517	2343.44	6.14933	0.087432
ENSXMAT00000000050	1982	1808.44	21	0.386912
ENSXMAT00000000051	3813	3639.44	309.029	2.82919
ENSXMAT00000000053	6759	6585.44	1046	5.29229
ENSXMAT00000000054	2992	2818.44	31	0.36648
ENSXMAT00000000058	5618	5444.44	42	0.257035
ENSXMAT00000000059	4949	4775.44	218	1.52104
ENSXMAT00000000061	879	705.441	92	4.34534
ENSXMAT00000000083	882	708.441	0	0
ENSXMAT00000000067	3968	3794.44	180	1.5806
ENSXMAT00000000060	993	819.441	0	0
ENSXMAT00000000126	2619	2445.44	6	0.0817506
ENSXMAT00000000062	204	68.2972	58	28.2958
ENSXMAT00000000069	3788	3614.44	1060	9.77151
ENSXMAT00000000065	2550	2376.44	56.5147	0.792377
ENSXMAT00000000090	4851	4677.44	393	2.7995
ENSXMAT00000000068	743	569.498	1	0.0585066
ENSXMAT00000000070	3031	2857.44	47	0.548047
ENSXMAT00000000071	2226	2052.44	0.000467806	7.59438e-06
ENSXMAT00000000073	2121	1947.44	0.999532	0.0171013
ENSXMAT00000000089	2327	2153.44	224	3.46587
ENSXMAT00000000078	1147	973.441	134	4.58661
ENSXMAT00000000074	600	426.825	104	8.11858
ENSXMAT00000000093	1856	1682.44	1806	35.7664
ENSXMAT00000000085	3427	3253.44	104.899	1.0743
ENSXMAT00000000110	5551	5377.44	44.8208	0.277716
ENSXMAT00000000077	975	801.441	1	0.0415743
ENSXMAT00000000099	5005	4831.44	117	0.806875
ENSXMAT00000000080	3153	2979.44	2	0.0223662
ENSXMAT00000000101	1794	1620.44	157	3.22822
ENSXMAT00000000079	666	492.553	4	0.270585
ENSXMAT00000000082	1401	1227.44	2	0.0542908
ENSXMAT00000000100	9733	9559.44	1582	5.51405
ENSXMAT00000000102	4564	4390.44	0	0
ENSXMAT00000000084	1344	1170.44	2	0.0569348
ENSXMAT00000000092	2825	2651.44	45.0262	0.565823
ENSXMAT00000000096	2822	2648.44	16.9738	0.213543
ENSXMAT00000000086	1494	1320.44	7	0.176635
ENSXMAT00000000087	3157	2983.44	12	0.134017
ENSXMAT00000000088	3236	3062.44	18	0.19584
ENSXMAT00000000097	1365	1191.44	43	1.20252
ENSXMAT00000000091	1240	1066.44	59	1.84337
ENSXMAT00000000095	537	364.254	20	1.82946
ENSXMAT00000000094	760	586.441	68	3.86351
ENSXMAT00000000111	5186	5012.44	36	0.239304
ENSXMAT00000000103	3290	3116.44	2	0.021383
ENSXMAT00000000098	681	507.553	0	0
ENSXMAT00000000106	1651	1477.44	5	0.11276
ENSXMAT00000000104	540	367.217	9.55275	0.866767
ENSXMAT00000000113	3263	3089.44	0	0
ENSXMAT00000000112	6614	6440.44	423	2.18837
ENSXMAT00000000108	1656	1482.44	7	0.157332
ENSXMAT00000000118	2568	2394.44	5	0.0695765
ENSXMAT00000000115	1513	1339.44	1462	36.3681
ENSXMAT00000000105	1240	1066.44	22.4472	0.701331
ENSXMAT00000000109	618	444.739	145	10.8633
ENSXMAT00000000107	174	49.9157	0	0
ENSXMAT00000000132	1697	1523.44	0	0
ENSXMAT00000000116	3607	3433.44	3	0.0291131
ENSXMAT00000000124	3744	3570.44	367	3.42485
ENSXMAT00000000114	6226	6052.44	55.1792	0.303768
ENSXMAT00000000123	1173	999.441	2	0.066676
ENSXMAT00000000119	1290	1116.44	252	7.52076
ENSXMAT00000000122	3776	3602.44	416	3.84763
ENSXMAT00000000121	3270	3096.44	0	0
ENSXMAT00000000125	2850	2676.44	0	0
ENSXMAT00000000142	1769	1595.44	36	0.751828
ENSXMAT00000000127	4057	3883.44	98	0.840826
ENSXMAT00000000129	630	456.648	0	0
ENSXMAT00000000128	1605	1431.44	62	1.44316
ENSXMAT00000000133	3430	3256.44	57	0.583215
ENSXMAT00000000131	3752	3578.44	161	1.49909
ENSXMAT00000000184	3120	2946.44	1	0.0113083
ENSXMAT00000000144	2586	2412.44	111	1.53307
ENSXMAT00000000135	2426	2252.44	368	5.44366
ENSXMAT00000000130	2627	2453.44	162	2.20007
ENSXMAT00000000143	2901	2727.44	109	1.33158
ENSXMAT00000000134	4226	4052.44	0	0
ENSXMAT00000000136	1965	1791.44	51	0.94856
ENSXMAT00000000137	1523	1349.44	21	0.518516
ENSXMAT00000000153	5549	5375.44	187	1.15911
ENSXMAT00000000138	1308	1134.44	95	2.79022
ENSXMAT00000000139	1251	1077.44	0	0
ENSXMAT00000000145	939	765.441	2	0.0870593
ENSXMAT00000000149	2170	1996.44	583	9.72992
ENSXMAT00000000140	855	681.441	7	0.342268
ENSXMAT00000000141	1353	1179.44	0	0
ENSXMAT00000000156	2479	2305.44	223.639	3.23214
ENSXMAT00000000150	2556	2382.44	0	0
ENSXMAT00000000154	1230	1056.44	9	0.283854
ENSXMAT00000000148	723	549.553	13	0.788189
ENSXMAT00000000147	2204	2030.44	0	0
ENSXMAT00000000146	1035	861.441	16	0.618859
ENSXMAT00000000155	1740	1566.44	42	0.893372
