target_id	length	eff_length	est_counts	tpm
g1.t1	945	773.051	40	1.86404
g2.t1	759	587.051	80	4.90927
g3.t1	597	425.287	70	5.92951
g4.t1	1695	1523.05	503	11.8975
g5.t1	4182	4010.05	55	0.494101
g6.t1	1749	1577.05	160	3.65491
g7.t1	1863	1691.05	198	4.21804
g10.t1	732	560.051	3	0.192973
g11.t1	1302	1130.05	32	1.02013
g12.t1	777	605.051	135	8.03793
g13.t1	1758	1586.05	91	2.06694
g15.t1	1350	1178.05	6423	196.416
g16.t1	963	791.051	878.752	40.0188
g17.t1	1830	1658.05	158	3.43291
g18.t1	429	260.111	272	37.6715
g19.t1	1395	1223.05	172	5.06625
g20.t1	3411	3239.05	356	3.95945
g21.t1	579	407.369	1	0.0884331
g22.t1	450	280.541	1	0.128412
g23.t1	465	294.961	31	3.78617
g25.t1	1650	1478.05	214	5.21587
g27.t1	420	251.496	1	0.143242
g28.t1	225	83.2359	246	106.47
g29.t1	1092	920.051	16005	626.681
g30.t1	2463	2291.05	510	8.01933
g32.t1	1362	1190.05	2	0.0605434
g33.t1	2235	2063.05	177	3.09077
g36.t1	1251	1079.05	0	0
g38.t1	2406	2234.05	2	0.0322507
g39.t1	1992	1820.05	48	0.95008
g40.t1	2148	1976.05	560	10.2092
g42.t1	750	578.051	70	4.36249
g43.t1	486	315.411	123	14.0485
g44.t1	1815	1643.05	111	2.43374
g48.t1	1656	1484.05	83	2.0148
g50.t1	597	425.287	1	0.0847073
g52.t1	645	473.107	638	48.5808
g53.t1	777	605.051	121	7.20437
g54.t1	1548	1376.05	9	0.235619
g55.t1	843	671.051	79	4.24106
g56.t1	1257	1085.05	132	4.38255
g62.t1	1047	875.051	6	0.247013
g69.t1	594	422.287	0	0
g70.t1	438	268.872	0	0
g75.t1	786	614.051	3	0.176003
g79.t1	411	242.821	3	0.44508
g81.t1	294	137.389	0	0
g84.t1	1224	1052.05	4	0.13697
g85.t1	939	767.051	16	0.751447
g89.t1	1050	878.051	44	1.80524
g92.t1	783	611.051	43	2.53509
g95.t1	735	563.051	0	0
g96.t1	1515	1343.05	371	9.9514
g97.t1	2211	2039.05	85	1.50174
g98.t1	327	165.891	163	35.3971
g100.t1	726	554.051	4	0.260083
g105.t1	1590	1418.05	0	0
g106.t1	1890	1718.05	87	1.82426
g108.t1	621	449.199	21	1.68416
g111.t1	1800	1628.05	1	0.0221276
g112.t1	1146	974.051	1460	53.9975
g113.t1	1821	1649.05	4	0.0873833
g114.t1	678	506.107	4	0.284722
g115.t1	531	359.777	39	3.90511
g116.t1	1026	854.051	0	0
g117.t1	1530	1358.05	501	13.29
g119.t1	3897	3725.05	2002	19.3613
g123.t1	846	674.051	268.626	14.3568
g124.t1	969	797.051	6	0.271186
g125.t1	681	509.107	282	19.9546
g126.t1	1473	1301.05	292	8.08521
g127.t1	612	440.244	86	7.03733
g128.t1	1665	1493.05	5	0.120642
g129.t1	1473	1301.05	134	3.71034
g130.t1	1272	1100.05	1141	37.3659
g131.t1	5982	5810.05	233	1.4447
g132.t1	3195	3023.05	606	7.22154
g134.t1	393	226.053	0	0
g136.t1	2820	2648.05	2	0.0272086
g137.t1	684	512.107	4	0.281386
g138.t1	1824	1652.05	0	0
g139.t1	486	315.411	0	0
g141.t1	2490	2318.05	1	0.015541
g144.t1	594	422.287	0	0
g148.t1	2163	1991.05	10	0.180934
g149.t1	1239	1067.05	1	0.0337612
g150.t1	513	341.988	0	0
g155.t1	666	494.107	0	0
g156.t1	696	524.107	7	0.481151
g157.t1	813	641.051	4	0.224786
g158.t1	1473	1301.05	296	8.19596
g159.t1	7320	7148.05	221	1.1138
g162.t1	5631	5459.05	44	0.290361
g164.t1	2895	2723.05	180	2.38133
g165.t1	1758	1586.05	62	1.40824
g166.t1	1902	1730.05	1412	29.4021
g167.t1	513	341.988	0	0
g169.t1	4161	3989.05	231	2.08615
g171.t1	384	217.753	292	48.3083
g172.t1	1854	1682.05	74	1.58488
g174.t1	1656	1484.05	137	3.32563
g175.t1	405	237.234	342	51.9341
g176.t1	2262	2090.05	11	0.1896
g177.t1	1011	839.051	1.01201	0.0434507
g178.t1	1011	839.051	0	0
g179.t1	2424	2252.05	1	0.0159965
g180.t1	1770	1598.05	409	9.22009
g181.t1	1557	1385.05	12.6283	0.328459
g183.t1	852	680.051	2196	116.33
g184.t1	1953	1781.05	1913	38.6938
g185.t1	1257	1085.05	0	0
g186.t1	5715	5543.05	85	0.552424
g187.t1	1644	1472.05	30	0.734178
g188.t1	2079	1907.05	2497	47.1692
g189.t1	1467	1295.05	6544.79	182.059
g190.t1	3507	3335.05	26818.2	289.688
g191.t1	1323	1151.05	2	0.0625948
g193.t1	390	223.236	13	2.09788
g196.t1	1011	839.051	18	0.772835
g197.t1	336	174.057	6	1.24183
g199.t1	567	395.369	52	4.73809
g200.t1	1251	1079.05	324	10.817
g201.t1	1404	1232.05	1	0.0292398
