target_id	length	eff_length	est_counts	tpm
g1.t1	945	774.136	52	3.0732
g2.t1	759	588.136	115	8.94591
g3.t1	597	426.458	79	8.47532
g4.t1	1695	1524.14	234	7.0242
g5.t1	4182	4011.14	96	1.09499
g6.t1	1749	1578.14	119	3.44991
g7.t1	1863	1692.14	85	2.2982
g10.t1	732	561.136	2	0.163067
g11.t1	1302	1131.14	34	1.37521
g12.t1	777	606.136	69	5.20815
g13.t1	1758	1587.14	41	1.18188
g15.t1	1350	1179.14	3338	129.517
g16.t1	963	792.136	684.915	39.5586
g17.t1	1830	1659.14	77	2.12331
g18.t1	429	260.79	481	84.3837
g19.t1	1395	1224.14	107	3.99907
g20.t1	3411	3240.14	514	7.25779
g21.t1	579	408.541	2	0.223975
g22.t1	450	281.082	0	0
g23.t1	465	295.677	23	3.55889
g25.t1	1650	1479.14	143	4.42316
g27.t1	420	252.048	1	0.181519
g28.t1	225	83.0902	129	71.0305
g29.t1	1092	921.136	6199	307.895
g30.t1	2463	2292.14	401	8.00403
g32.t1	1362	1191.14	1.03793	0.0398666
g33.t1	2235	2064.14	96	2.12783
g36.t1	1251	1080.14	3	0.127071
g38.t1	2406	2235.14	2	0.0409384
g39.t1	1992	1821.14	14	0.351715
g40.t1	2148	1977.14	435	10.066
g42.t1	750	579.136	64	5.05596
g43.t1	486	316.307	64	9.25713
g44.t1	1815	1644.14	74	2.0592
g48.t1	1656	1485.14	41	1.26306
g50.t1	597	426.458	0	0
g52.t1	645	474.234	420	40.5192
g53.t1	777	606.136	36	2.7173
g54.t1	1548	1377.14	2	0.0664443
g55.t1	843	672.136	161	10.9591
g56.t1	1257	1086.14	125	5.26539
g62.t1	1047	876.136	3	0.156659
g69.t1	594	423.458	0	0
g70.t1	438	269.524	0	0
g75.t1	786	615.136	1	0.0743761
g79.t1	411	243.348	1	0.188009
g81.t1	294	137.246	0	0
g84.t1	1224	1053.14	0	0
g85.t1	939	768.136	7	0.416931
g89.t1	1050	879.136	4	0.208165
g92.t1	783	612.136	9	0.672666
g95.t1	735	564.136	13	1.0543
g96.t1	1515	1344.14	175	5.95662
g97.t1	2211	2040.14	151	3.38628
g98.t1	327	165.442	126	34.8441
g100.t1	726	555.136	3	0.247244
g105.t1	1590	1419.14	1	0.0322389
g106.t1	1890	1719.14	55	1.46372
g108.t1	621	450.328	3	0.304788
g111.t1	1800	1629.14	0	0
g112.t1	1146	975.136	1311	61.5095
g113.t1	1821	1650.14	0	0
g114.t1	678	507.136	5	0.451076
g115.t1	531	360.736	38	4.81947
g116.t1	1026	855.136	1	0.0535019
g117.t1	1530	1359.14	166	5.58792
g119.t1	3897	3726.14	696	8.54585
g123.t1	846	675.136	433.253	29.3599
g124.t1	969	798.136	3	0.171969
g125.t1	681	510.136	215	19.2822
g126.t1	1473	1302.14	175	6.14874
g127.t1	612	441.372	105	10.884
g128.t1	1665	1494.14	5	0.153103
g129.t1	1473	1302.14	44	1.54597
g130.t1	1272	1101.14	777	32.2838
g131.t1	5982	5811.14	194	1.52737
g132.t1	3195	3024.14	649	9.81857
g134.t1	393	226.123	0	0
g136.t1	2820	2649.14	0	0
g137.t1	684	513.136	2	0.178321
g138.t1	1824	1653.14	1	0.0276755
g139.t1	486	316.307	0	0
g141.t1	2490	2319.14	0	0
g144.t1	594	423.458	0	0
g148.t1	2163	1992.14	15	0.34449
g149.t1	1239	1068.14	0	0
g150.t1	513	342.877	0	0
g155.t1	666	495.187	0	0
g156.t1	696	525.136	2	0.174246
g157.t1	813	642.136	0	0
g158.t1	1473	1302.14	276	9.69745
g159.t1	7320	7149.14	97	0.620759
