target_id	length	eff_length	est_counts	tpm
g1.t1	945	752.851	0	0
g2.t1	759	567.052	40	6.60813
g3.t1	597	406.859	370	85.1921
g4.t1	1695	1502.85	367	22.8766
g5.t1	4182	3989.85	64	1.50267
g6.t1	1749	1556.85	270	16.2464
g7.t1	1863	1670.85	212	11.8861
g10.t1	732	540.439	9	1.56005
g11.t1	1302	1109.85	51	4.30474
g12.t1	777	585.052	62	9.92747
g13.t1	1758	1565.85	278	16.6317
g15.t1	1350	1157.85	268	21.6832
g16.t1	963	770.851	9.71009	1.18003
g17.t1	1830	1637.85	240	13.7271
g18.t1	429	246.979	591	224.166
g19.t1	1395	1202.85	172	13.3955
g20.t1	3411	3218.85	320	9.31302
g21.t1	579	389.338	6	1.44366
g22.t1	450	266.031	2	0.70427
g23.t1	465	280.254	150	50.1396
g25.t1	1650	1457.85	279	17.928
g27.t1	420	238.733	9	3.5316
g28.t1	225	82.2372	234	266.556
g29.t1	1092	899.851	3715	386.749
g30.t1	2463	2270.85	448	18.4812
g32.t1	1362	1169.85	172.887	13.8444
g33.t1	2235	2042.85	153	7.0161
g36.t1	1251	1058.85	40	3.53888
g38.t1	2406	2213.85	405	17.1375
g39.t1	1992	1799.85	151	7.85926
g40.t1	2148	1955.85	492	23.5652
g42.t1	750	558.221	90	15.1035
g43.t1	486	299.816	77	24.059
g44.t1	1815	1622.85	183	10.5636
g48.t1	1656	1463.85	8	0.511958
g50.t1	597	406.859	23	5.29572
g52.t1	645	454.128	3	0.618848
g53.t1	777	585.052	144	23.0574
g54.t1	1548	1355.85	49	3.38552
g55.t1	843	650.926	201	28.9271
g56.t1	1257	1064.85	243	21.3776
g62.t1	1047	854.851	2	0.21917
g69.t1	594	403.94	0	0
g70.t1	438	255.284	1	0.36696
g75.t1	786	594.052	0	0
g79.t1	411	230.486	2	0.812881
g81.t1	294	131.561	10	7.12058
g84.t1	1224	1031.85	20	1.81574
g85.t1	939	746.926	101	12.6673
g89.t1	1050	857.851	158	17.2539
g92.t1	783	591.052	125	19.8119
g95.t1	735	543.33	6	1.0345
g96.t1	1515	1322.85	228	16.146
g97.t1	2211	2018.85	462	21.4377
g98.t1	327	157.736	1053	625.374
g100.t1	726	534.492	6	1.0516
g105.t1	1590	1397.85	123	8.243
g106.t1	1890	1697.85	11	0.606924
g108.t1	621	430.48	67	14.5802
g111.t1	1800	1607.85	352	20.5087
g112.t1	1146	953.851	1202	118.05
g113.t1	1821	1628.85	0	0
g114.t1	678	486.846	1	0.19242
g115.t1	531	342.915	0	0
g116.t1	1026	833.851	43	4.83082
g117.t1	1530	1337.85	237	16.5952
g119.t1	3897	3704.85	35	0.88499
g123.t1	846	653.926	495.867	71.0359
g124.t1	969	776.851	111	13.3852
g125.t1	681	489.798	83	15.8746
g126.t1	1473	1280.85	208	15.2127
g127.t1	612	421.692	71	15.7726
g128.t1	1665	1472.85	46	2.92577
g129.t1	1473	1280.85	478	34.9599
g130.t1	1272	1079.85	605	52.4847
g131.t1	5982	5789.85	441	7.1353
g132.t1	3195	3002.85	508	15.8479
g134.t1	393	214.304	2	0.874261
g136.t1	2820	2627.85	1084	38.6429
g137.t1	684	492.699	12	2.2816
g138.t1	1824	1631.85	9	0.516658
g139.t1	486	299.816	0	0
g141.t1	2490	2297.85	232	9.45818
g144.t1	594	403.94	6	1.39147
g148.t1	2163	1970.85	76	3.61244
g149.t1	1239	1046.85	161	14.4073
g150.t1	513	325.552	4	1.15101
g155.t1	666	474.895	17	3.35346
g156.t1	696	504.649	80	14.8505
g157.t1	813	621.052	1	0.150839
g158.t1	1473	1280.85	41	2.99865
g159.t1	7320	7127.85	2163	28.4275
g162.t1	5631	5438.85	633	10.9028
g164.t1	2895	2702.85	314	10.883
g165.t1	1758	1565.85	132	7.89705
g166.t1	1902	1709.85	560	30.6811
g167.t1	513	325.552	52	14.9632
g169.t1	4161	3968.85	524	12.3682
g171.t1	384	206.292	213	96.725
g172.t1	1854	1661.85	185	10.4285
g174.t1	1656	1463.85	104	6.65545
g175.t1	405	225.005	516	214.832
g176.t1	2262	2069.85	20	0.905174
g177.t1	1011	818.851	2.00626	0.229521
g178.t1	1011	818.851	4	0.457611
g179.t1	2424	2231.85	584	24.5126
g180.t1	1770	1577.85	363	21.5517
g181.t1	1557	1364.85	271.404	18.6282
g183.t1	852	659.926	300	42.586
g184.t1	1953	1760.85	243	12.9278
g185.t1	1257	1064.85	0	0
g186.t1	5715	5522.85	62	1.05165
g187.t1	1644	1451.85	3350	216.154
g188.t1	2079	1886.85	530	26.3136
g189.t1	1467	1274.85	124.809	9.17126
g190.t1	3507	3314.85	34.1906	0.966238
g191.t1	1323	1130.85	0	0
g193.t1	390	211.549	495	219.198
g196.t1	1011	818.851	461	52.7396
g197.t1	336	165.149	521	295.531
g199.t1	567	377.684	62	15.3781
g200.t1	1251	1058.85	81	7.16624
g201.t1	1404	1211.85	1	0.0773022
g202.t1	2133	1940.85	360	17.3761
g203.t1	1365	1172.85	86	6.86905
g204.t1	7209	7016.85	2452	32.7355
g205.t1	1290	1097.85	269	22.9536
g206.t1	1467	1274.85	146	10.7284
g208.t1	4614	4421.85	753	15.9526
g211.t1	714	522.598	57	10.2176
g213.t1	852	659.926	233	33.0751
g216.t1	576	386.377	233	56.4919
g217.t1	222	80.1477	444.636	519.703
g222.t1	3093	2900.85	351	11.335
g223.t1	3201	3008.85	127	3.95407
g225.t1	1677	1484.85	6	0.378538
g226.t1	402	222.168	31	13.0714
g227.t1	2058	1865.85	320	16.0662
g228.t1	3093	2900.85	435	14.0477
g229.t1	1812	1619.85	166	9.60007
g230.t1	1497	1304.85	70	5.02549
g231.t1	891	698.926	1053	141.136
g232.t1	477	291.326	0	0
g233.t1	3396	3203.85	781	22.836
g234.t1	1347	1154.85	95	7.70617
g235.t1	846	653.926	1	0.143256
g237.t1	4554	4361.85	48	1.03089
g241.t1	1632	1439.85	38	2.47233
g243.t1	1305	1112.85	637	53.6221
g244.t1	1056	863.851	0	0
g245.t1	825	632.926	107	15.837
g246.t1	2901	2708.85	1400	48.4155
g248.t1	1107	914.851	256	26.2138
g252.t1	3654	3461.85	1156	31.2817
g253.t1	429	246.979	8	3.03439
g254.t1	804	612.052	13	1.98974
g255.t1	2526	2333.85	353	14.1691
g256.t1	1017	824.851	197.693	22.4521
g258.t1	363	188.452	6	2.98258
g259.t1	1971	1778.85	325	17.1153
g260.t1	2268	2075.85	766	34.568
g261.t1	999	806.851	435	50.5053
g262.t1	6501	6308.85	2485	36.8992
g263.t1	900	707.926	15	1.98493
g264.t1	1239	1046.85	37	3.31099
g265.t1	2889	2696.85	2	0.0694727
g266.t1	2829	2636.85	12	0.426321
g267.t1	2067	1874.85	1132	56.5615
g269.t1	657	466.036	25	5.02529
g270.t1	309	143.094	462.013	302.463
g271.t1	1494	1301.85	3730	268.404
g272.t1	588	398.061	292	68.7186
g273.t1	717	525.598	54	9.62457
g274.t1	1206	1013.85	125	11.5499
g275.t1	351	177.682	28	14.7623
g276.t1	1968	1775.85	44	2.32107
g277.t1	354	180.299	31	16.1068
g278.t1	3267	3074.85	196	5.97136
g279.t1	1401	1208.85	365	28.2853
g280.t1	3195	3002.85	251	7.83035
g282.t1	1140	947.851	35	3.45915
g283.t1	1245	1052.85	1	0.0889763
g285.t1	915	722.926	26	3.36915
g286.t1	2898	2705.85	66	2.28497
g287.t1	2352	2159.85	94	4.07704
g288.t1	4266	4073.85	376	8.64617
g290.t1	1266	1073.85	13	1.13407
g291.t1	696	504.649	5370	996.841
g292.t1	3837	3644.85	956	24.5708
g294.t1	426	244.333	18	6.90131
g296.t1	2607	2414.85	151	5.85771
g298.t1	1233	1040.85	363.997	32.7605
g300.t1	3099	2906.85	124	3.99613
g301.t1	357	182.988	404	206.823
g302.t1	1308	1115.85	282	23.6747
g303.t1	2235	2042.85	137	6.28239
g304.t1	720	528.545	4	0.708956
g306.t1	6183	5990.85	866	13.5416
g307.t1	1968	1775.85	250	13.1879
g308.t1	1809	1616.85	136	7.87971
g309.t1	2043	1850.85	18	0.91105
g310.t1	825	632.926	7	1.03606
g311.t1	489	302.725	169	52.2974
g312.t1	1884	1691.85	3892	215.502
g313.t1	1455	1262.85	359	26.6308
g314.t1	2760	2567.85	95	3.46573
g316.t1	1128	935.851	418	41.8418
g317.t1	3672	3479.85	525	14.1332
g319.t1	231	86.1798	14	15.2182
g320.t1	1746	1553.85	1	0.0602881
g321.t1	4086	3893.85	19	0.457105
g322.t1	300	136.164	3	2.06396
g323.t1	483	296.998	55	17.3481
g324.t1	396	216.922	3	1.29557
g325.t1	10704	10511.9	2566	22.8675
g327.t1	813	621.052	599	90.3525
g328.t1	906	713.926	5.03155	0.660222
g329.t1	459	274.48	290	98.9758
g330.t1	2208	2015.85	196	9.10833
g331.t1	744	552.276	112	18.9978
g332.t1	771	579.052	251	40.6067
g336.t1	777	585.052	451	72.2144
g337.t1	1089	896.851	0	0
g338.t1	483	296.998	111	35.0116
g340.t1	2133	1940.85	3006	145.09
g341.t1	3099	2906.85	201	6.47761
g342.t1	1071	878.851	199	21.2119
g343.t1	1494	1301.85	84	6.04448
g344.t1	1515	1322.85	191	13.5258
g345.t1	1302	1109.85	7	0.590846
g346.t1	1104	911.851	1	0.102735
g347.t1	1665	1472.85	12	0.763244
g348.t1	426	244.333	1296	496.894
g349.t1	2370	2177.85	11	0.473158
g350.t1	1740	1547.85	51	3.08661
g351.t1	3426	3233.85	21	0.608332
g353.t1	1386	1193.85	3072	241.053
g354.t1	1137	944.851	458	45.4091
g355.t1	693	501.649	1208	225.584
g356.t1	987	794.851	120	14.1428
g357.t1	672	480.895	0	0
g358.t1	1422	1229.85	839	63.9073
g359.t1	1350	1157.85	364	29.4503
