target_id	length	eff_length	est_counts	tpm
g1.t1	945	742.773	1	0.173172
g2.t1	759	557.078	31	7.1578
g3.t1	597	395.993	266	86.403
g4.t1	1695	1492.77	213	18.3536
g5.t1	4182	3979.77	26	0.840329
g6.t1	1749	1546.77	208	17.297
g7.t1	1863	1660.77	132	10.2235
g10.t1	732	530.134	5	1.21316
g11.t1	1302	1099.77	25	2.92396
g12.t1	777	575.078	49	10.9598
g13.t1	1758	1555.77	100	8.26777
g15.t1	1350	1147.77	139	15.5773
g16.t1	963	760.773	9	1.52167
g17.t1	1830	1627.77	106	8.37619
g18.t1	429	235.468	397	216.867
g19.t1	1395	1192.77	94	10.1369
g20.t1	3411	3208.77	272	10.9035
g21.t1	579	378.303	5	1.70006
g22.t1	450	254.487	1	0.505438
g23.t1	465	268.637	73	34.9536
g25.t1	1650	1447.77	229	20.3456
g27.t1	420	227.203	3	1.69841
g28.t1	225	73.1126	115	202.321
g29.t1	1092	889.773	3382	488.91
g30.t1	2463	2260.77	309	17.5807
g32.t1	1362	1159.77	78.0117	8.6521
g33.t1	2235	2032.77	96	6.07459
g36.t1	1251	1048.77	26	3.18879
g38.t1	2406	2203.77	279	16.2844
g39.t1	1992	1789.77	69	4.9589
g40.t1	2148	1945.77	243	16.0638
g42.t1	750	548.134	54	12.6719
g43.t1	486	288.513	50	22.2915
g44.t1	1815	1612.77	127	10.129
g48.t1	1656	1453.77	1	0.0884785
g50.t1	597	395.993	22	7.14611
g52.t1	645	443.571	0	0
g53.t1	777	575.078	91	20.354
g54.t1	1548	1345.77	41	3.91874
g55.t1	843	640.838	119	23.8854
g56.t1	1257	1054.77	203	24.7555
g62.t1	1047	844.773	0	0
g69.t1	594	393.112	0	0
g70.t1	438	243.608	0	0
g75.t1	786	584.02	0	0
g79.t1	411	219.287	0	0
g81.t1	294	120.925	7	7.4459
g84.t1	1224	1021.77	7	0.881207
g85.t1	939	736.773	75	13.0937
g89.t1	1050	847.773	117	17.7517
g92.t1	783	581.02	108	23.9093
g95.t1	735	533.134	7	1.68887
g96.t1	1515	1312.77	150	14.6972
g97.t1	2211	2008.77	348	22.2835
g98.t1	327	146.946	647	566.345
g100.t1	726	524.186	2	0.490771
g105.t1	1590	1387.77	67	6.20999
g106.t1	1890	1687.77	4	0.304846
g108.t1	621	419.831	34	10.4169
g111.t1	1800	1597.77	236	18.999
g112.t1	1146	943.773	854	116.392
g113.t1	1821	1618.77	0	0
g114.t1	678	476.48	0	0
g115.t1	531	331.341	1	0.388204
g116.t1	1026	823.773	21	3.27904
g117.t1	1530	1327.77	113	10.9468
g119.t1	3897	3694.77	35	1.21847
g123.t1	846	643.838	335.585	67.044
g124.t1	969	766.773	31	5.20031
g125.t1	681	479.432	66	17.7073
g126.t1	1473	1270.77	143	14.4745
g127.t1	612	410.831	53	16.5939
g128.t1	1665	1462.77	15	1.31901
g129.t1	1473	1270.77	463	46.8649
g130.t1	1272	1069.77	422	50.7406
g131.t1	5982	5779.77	319	7.09928
g132.t1	3195	2992.77	400	17.1918
g134.t1	393	203.025	1	0.633556
g136.t1	2820	2617.77	754	37.0488
g137.t1	684	482.432	10	2.66623
g138.t1	1824	1621.77	9	0.713817
g139.t1	486	288.513	0	0
g141.t1	2490	2287.77	169	9.50185
g144.t1	594	393.112	4	1.30882
g148.t1	2163	1960.77	51	3.34563
g149.t1	1239	1036.77	117	14.5157
g150.t1	513	314.056	1	0.40957
g155.t1	666	464.48	12	3.32314
g156.t1	696	494.238	58	15.0948
g157.t1	813	610.901	3	0.631662
g158.t1	1473	1270.77	24	2.42928
g159.t1	7320	7117.77	1867	33.7392
g162.t1	5631	5428.77	444.3	10.5271
g164.t1	2895	2692.77	212	10.1268
g165.t1	1758	1555.77	79	6.53154
g166.t1	1902	1699.77	387	29.2856
g167.t1	513	314.056	36	14.7445
g169.t1	4161	3958.77	391	12.7043
g171.t1	384	195.149	213	140.394
g172.t1	1854	1651.77	153	11.9145
g174.t1	1656	1453.77	62	5.48567
g175.t1	405	214.028	356	213.951
g176.t1	2262	2059.77	7	0.437133
g177.t1	1011	808.773	1.00298	0.159514
g178.t1	1011	808.773	2	0.318081
g179.t1	2424	2221.77	377	21.8261
g180.t1	1770	1567.77	281	23.0546
g181.t1	1557	1354.77	184.092	17.4784
g183.t1	852	649.773	198	39.1957
g184.t1	1953	1750.77	218	16.0163
g185.t1	1257	1054.77	0	0
g186.t1	5715	5512.77	37	0.863309
g187.t1	1644	1441.77	2060	183.783
g188.t1	2079	1876.77	314	21.5205
g189.t1	1467	1264.77	78.8864	8.02276
g190.t1	3507	3304.77	8.11362	0.315796
g191.t1	1323	1120.77	0	0
g193.t1	390	200.341	298	191.329
g196.t1	1011	808.773	285	45.3265
g197.t1	336	154.293	450.737	375.761
g199.t1	567	366.563	38	13.3343
g200.t1	1251	1048.77	70	8.58521
g201.t1	1404	1201.77	0	0
g202.t1	2133	1930.77	266	17.7209
g203.t1	1365	1162.77	65	7.1904
g204.t1	7209	7006.77	1646	30.2166
g205.t1	1290	1087.77	157	18.565
g206.t1	1467	1264.77	111	11.2887
g208.t1	4614	4411.77	405	11.808
g211.t1	714	512.238	49	12.3044
g213.t1	852	649.773	155	30.6835
g216.t1	576	375.341	168	57.5729
g217.t1	222	71.2166	345.253	623.577
g222.t1	3093	2890.77	224	9.96709
g223.t1	3201	2998.77	95	4.07488
g225.t1	1677	1474.77	5	0.436093
g226.t1	402	211.183	36	21.9269
g227.t1	2058	1855.77	262	18.1598
g228.t1	3093	2890.77	333	14.8171
g229.t1	1812	1609.77	81	6.47224
g230.t1	1497	1294.77	53	5.26522
g231.t1	891	688.773	820	153.134
g232.t1	477	279.885	0	0
g233.t1	3396	3193.77	676	27.2256
g234.t1	1347	1144.77	50	5.61804
g235.t1	846	643.838	0	0
g237.t1	4554	4351.77	33	0.975399
g241.t1	1632	1429.77	24	2.15913
g243.t1	1305	1102.77	422	49.2222
g244.t1	1056	853.773	0	0
g245.t1	825	622.901	59	12.1834
g246.t1	2901	2698.77	1036	49.3774
g248.t1	1107	904.773	157	22.32
g252.t1	3654	3451.77	706	26.3085
g253.t1	429	235.468	16	8.74022
g254.t1	804	601.901	7	1.49592
g255.t1	2526	2323.77	224	12.3991
g256.t1	1017	814.773	119.784	18.9103
g258.t1	363	177.037	4	2.90624
g259.t1	1971	1768.77	158	11.49
g260.t1	2268	2065.77	610	37.9823
g261.t1	999	796.773	274	44.2334
g262.t1	6501	6298.77	1866	38.1057
g263.t1	900	697.773	11	2.02774
g264.t1	1239	1036.77	16	1.98505
g265.t1	2889	2686.77	4	0.191498
g266.t1	2829	2626.77	8	0.391744
g267.t1	2067	1864.77	691	47.6636
g269.t1	657	455.526	19	5.36506
g270.t1	309	132.503	314.465	305.267
g271.t1	1494	1291.77	2710	269.847
g272.t1	588	387.112	174	57.8159
g273.t1	717	515.186	48	11.9843
g274.t1	1206	1003.77	107	13.7114
g275.t1	351	166.967	13	10.0149
g276.t1	1968	1765.77	27	1.96681
g277.t1	354	169.389	7	5.31553
g278.t1	3267	3064.77	129	5.41409
g279.t1	1401	1198.77	212	22.7475
g280.t1	3195	2992.77	177	7.60736
g282.t1	1140	937.773	29	3.97772
g283.t1	1245	1042.77	0	0
g285.t1	915	712.773	24	4.33106
g286.t1	2898	2695.77	51	2.43344
g287.t1	2352	2149.77	53	3.17116
g288.t1	4266	4063.77	275	8.70438
g290.t1	1266	1063.77	14	1.69283
g291.t1	696	494.238	3717	967.366
g292.t1	3837	3634.77	684	24.2055
g294.t1	426	232.588	20	11.0606
g296.t1	2607	2404.77	100	5.34885
g298.t1	1233	1030.77	228	28.4516
g300.t1	3099	2896.77	73	3.24148
g301.t1	357	171.877	159	118.991
g302.t1	1308	1105.77	181	21.0546
g303.t1	2235	2032.77	109	6.89719
g304.t1	720	518.186	1	0.248227
g306.t1	6183	5980.77	596	12.8181
g307.t1	1968	1765.77	187	13.622
g308.t1	1809	1606.77	104	8.32556
g309.t1	2043	1840.77	10	0.69877
g310.t1	825	622.901	4	0.825991
g311.t1	489	291.454	131	57.8143
g312.t1	1884	1681.77	2898	221.649
g313.t1	1455	1252.77	326	33.4718
g314.t1	2760	2557.77	99	4.9786
g316.t1	1128	925.773	249	34.5963
g317.t1	3672	3469.77	428	15.8664
g319.t1	231	76.8115	5	8.37294
g320.t1	1746	1543.77	0	0
g321.t1	4086	3883.77	19	0.629266
g322.t1	300	125.444	0	0
g323.t1	483	285.571	37	16.6656
