target_id	length	eff_length	est_counts	tpm
ENSXMAT00000000003	2511	2346.34	137.331	3.66622
ENSXMAT00000000002	3108	2943.34	920	19.579
ENSXMAT00000000006	7272	7107.34	1200	10.5759
ENSXMAT00000000004	5150	4985.34	101.669	1.27743
ENSXMAT00000000005	1251	1086.34	29	1.67214
ENSXMAT00000000007	348	191.234	74	24.2387
ENSXMAT00000000009	3432	3267.34	134	2.56893
ENSXMAT00000000008	336	180.42	571	198.242
ENSXMAT00000000010	1533	1368.34	60	2.74662
ENSXMAT00000000011	3366	3201.34	118	2.30883
ENSXMAT00000000012	9969	9804.34	9006	57.5382
ENSXMAT00000000013	975	810.344	44	3.40116
ENSXMAT00000000014	3772	3607.34	1619	28.1127
ENSXMAT00000000017	4496	4331.34	88.5945	1.28123
ENSXMAT00000000015	987	822.344	138	10.5116
ENSXMAT00000000016	1472	1307.34	6	0.287478
ENSXMAT00000000018	1947	1782.34	134	4.7093
ENSXMAT00000000019	2277	2112.34	767	22.7444
ENSXMAT00000000020	848	683.416	7	0.641588
ENSXMAT00000000021	6069	5904.34	101	1.0715
ENSXMAT00000000022	3435	3270.34	2086	39.9543
ENSXMAT00000000023	726	561.478	500	55.7803
ENSXMAT00000000024	1635	1470.34	1393	59.3438
ENSXMAT00000000025	4570	4405.34	770.248	10.952
ENSXMAT00000000026	4160	3995.34	841.752	13.1969
ENSXMAT00000000027	2559	2394.34	283	7.4036
ENSXMAT00000000028	773	608.478	207	21.3093
ENSXMAT00000000029	1148	983.344	152	9.68236
ENSXMAT00000000030	2729	2564.34	761	18.5888
ENSXMAT00000000031	2611	2446.34	6	0.15363
ENSXMAT00000000032	2055	1890.34	29	0.960949
ENSXMAT00000000033	1413	1248.34	181	9.08212
ENSXMAT00000000034	6015	5850.34	94	1.00644
ENSXMAT00000000035	1636	1471.34	1847	78.6314
ENSXMAT00000000036	621	456.676	0	0
ENSXMAT00000000037	3883	3718.34	59	0.993907
ENSXMAT00000000038	1008	843.344	68	5.05065
ENSXMAT00000000039	1918	1753.34	9637	344.285
ENSXMAT00000000040	978	813.344	0	0
ENSXMAT00000000041	2388	2223.34	2299	64.7702
