target_id	length	eff_length	est_counts	tpm
ENSXMAT00000000003	2511	2346.36	84.4176	2.09017
ENSXMAT00000000002	3108	2943.36	75	1.48033
ENSXMAT00000000006	7272	7107.36	704	5.75448
ENSXMAT00000000004	5150	4985.36	90.5824	1.05557
ENSXMAT00000000005	1251	1086.36	0	0
ENSXMAT00000000007	348	191.555	14	4.24595
ENSXMAT00000000009	3432	3267.36	5	0.0889027
ENSXMAT00000000008	336	180.709	0	0
ENSXMAT00000000010	1533	1368.36	41	1.74071
ENSXMAT00000000011	3366	3201.36	86	1.56065
ENSXMAT00000000012	9969	9804.36	306	1.81319
ENSXMAT00000000013	975	810.356	25	1.79228
ENSXMAT00000000014	3772	3607.36	1288	20.7428
ENSXMAT00000000017	4496	4331.36	62.968	0.844574
ENSXMAT00000000015	987	822.356	36	2.54322
ENSXMAT00000000016	1472	1307.36	0	0
ENSXMAT00000000018	1947	1782.36	0	0
ENSXMAT00000000019	2277	2112.36	501	13.7788
ENSXMAT00000000020	848	683.356	0	0
ENSXMAT00000000021	6069	5904.36	0	0
ENSXMAT00000000022	3435	3270.36	615	10.925
ENSXMAT00000000023	726	561.479	5	0.517342
ENSXMAT00000000024	1635	1470.36	3251	128.451
ENSXMAT00000000025	4570	4405.36	140.122	1.84786
ENSXMAT00000000026	4160	3995.36	32.8775	0.478063
ENSXMAT00000000027	2559	2394.36	59	1.43154
ENSXMAT00000000028	773	608.423	93	8.88012
ENSXMAT00000000029	1148	983.356	65	3.84011
ENSXMAT00000000030	2729	2564.36	142	3.217
ENSXMAT00000000031	2611	2446.36	0	0
ENSXMAT00000000032	2055	1890.36	0	0
ENSXMAT00000000033	1413	1248.36	20	0.93075
ENSXMAT00000000034	6015	5850.36	394	3.91251
ENSXMAT00000000035	1636	1471.36	5	0.197421
ENSXMAT00000000036	621	456.573	0	0
ENSXMAT00000000037	3883	3718.36	0	0
ENSXMAT00000000038	1008	843.356	8	0.551087
ENSXMAT00000000039	1918	1753.36	356	11.7956
ENSXMAT00000000040	978	813.356	0	0
ENSXMAT00000000041	2388	2223.36	3	0.0783887
ENSXMAT00000000042	4069	3904.36	257.045	3.82474
ENSXMAT00000000043	3803	3638.36	1609.95	25.7069
ENSXMAT00000000044	2503	2338.36	110	2.7329
ENSXMAT00000000045	3957	3792.36	779	11.9336
ENSXMAT00000000046	801	636.423	3	0.273853
ENSXMAT00000000047	1814	1649.36	0	0
ENSXMAT00000000048	4501	4336.36	4	0.0535891
ENSXMAT00000000049	2517	2352.36	0	0
ENSXMAT00000000050	1982	1817.36	7	0.223769
ENSXMAT00000000051	3813	3648.36	139.98	2.229
ENSXMAT00000000053	6759	6594.36	656	5.77927
ENSXMAT00000000054	2992	2827.36	22	0.452047
ENSXMAT00000000058	5618	5453.36	18	0.191756
ENSXMAT00000000059	4949	4784.36	155	1.88213
ENSXMAT00000000061	879	714.356	72	5.85544
ENSXMAT00000000083	882	717.356	1	0.0809854
ENSXMAT00000000067	3968	3803.36	154	2.35231
ENSXMAT00000000060	993	828.356	0	0
ENSXMAT00000000126	2619	2454.36	11	0.260373
ENSXMAT00000000062	204	75.5594	31	23.835
ENSXMAT00000000069	3788	3623.36	552	8.85053
ENSXMAT00000000065	2550	2385.36	20.6739	0.503514
ENSXMAT00000000090	4851	4686.36	360	4.46281
ENSXMAT00000000068	743	578.423	5	0.502188
ENSXMAT00000000070	3031	2866.36	43	0.871525
ENSXMAT00000000071	2226	2061.36	0	0
ENSXMAT00000000073	2121	1956.36	0	0
ENSXMAT00000000089	2327	2162.36	148	3.97627
ENSXMAT00000000078	1147	982.356	91	5.38163
ENSXMAT00000000074	600	435.618	74	9.86887
ENSXMAT00000000093	1856	1691.36	1395	47.916
ENSXMAT00000000085	3427	3262.36	84	1.49585
ENSXMAT00000000110	5551	5386.36	28.085	0.302914
ENSXMAT00000000077	975	810.356	1	0.0716912
ENSXMAT00000000099	5005	4840.36	89	1.0682
ENSXMAT00000000080	3153	2988.36	1	0.0194406
ENSXMAT00000000101	1794	1629.36	95	3.38726
ENSXMAT00000000079	666	501.479	1	0.115848
ENSXMAT00000000082	1401	1236.36	1	0.0469892
ENSXMAT00000000100	9733	9568.36	1119	6.79413
ENSXMAT00000000102	4564	4399.36	0	0
ENSXMAT00000000084	1344	1179.36	11	0.541863
ENSXMAT00000000092	2825	2660.36	13.4048	0.292727
ENSXMAT00000000096	2822	2657.36	13.5952	0.297219
ENSXMAT00000000086	1494	1329.36	24	1.04885
ENSXMAT00000000087	3157	2992.36	16	0.310633
ENSXMAT00000000088	3236	3071.36	30	0.567456
ENSXMAT00000000097	1365	1200.36	30	1.45195
ENSXMAT00000000091	1240	1075.36	69	3.72768
