target_id	length	eff_length	est_counts	tpm
g1.t1	945	747.962	3	0.357304
g2.t1	759	562.079	110	17.4338
g3.t1	597	401.18	425	94.3726
g4.t1	1695	1497.96	354	21.0523
g5.t1	4182	3984.96	107	2.39197
g6.t1	1749	1551.96	261	14.9815
g7.t1	1863	1665.96	194	10.3737
g10.t1	732	535.079	4	0.665945
g11.t1	1302	1104.96	41	3.30547
g12.t1	777	580.023	49	7.52571
g13.t1	1758	1560.96	200	11.4139
g15.t1	1350	1152.96	213	16.4574
g16.t1	963	765.962	16	1.86084
g17.t1	1830	1632.96	166	9.05584
g18.t1	429	240.821	672	248.583
g19.t1	1395	1197.96	168	12.4929
g20.t1	3411	3213.96	482	13.3599
g21.t1	579	383.573	8	1.85797
g22.t1	450	260.236	6	2.0539
g23.t1	465	274.178	117	38.0146
g25.t1	1650	1452.96	327	20.0489
g27.t1	420	232.65	2	0.765813
g28.t1	225	79.6995	150	167.661
g29.t1	1092	894.962	4381	436.079
g30.t1	2463	2265.96	479	18.8313
g32.t1	1362	1164.96	119.882	9.16721
g33.t1	2235	2037.96	129	5.63885
g36.t1	1251	1053.96	47	3.97255
g38.t1	2406	2208.96	282	11.3725
g39.t1	1992	1794.96	114	5.65778
g40.t1	2148	1950.96	329	15.0226
g42.t1	750	553.079	77	12.4022
g43.t1	486	294.171	63	19.0782
g44.t1	1815	1617.96	215	11.8377
g48.t1	1656	1458.96	14	0.854832
g50.t1	597	401.18	31	6.88365
g52.t1	645	448.712	0	0
g53.t1	777	580.023	110	16.8945
g54.t1	1548	1350.96	43	2.83545
g55.t1	843	645.962	188	25.9267
g56.t1	1257	1059.96	255	21.4312
g62.t1	1047	849.962	1	0.104809
g69.t1	594	398.18	0	0
g70.t1	438	248.992	0	0
g75.t1	786	589.023	0	0
g79.t1	411	224.475	1	0.396851
g81.t1	294	127.615	11	7.67868
g84.t1	1224	1026.96	13	1.12768
g85.t1	939	741.962	98	11.7663
g89.t1	1050	852.962	130	13.5772
g92.t1	783	586.023	133	20.2178
g95.t1	735	538.079	10	1.65558
g96.t1	1515	1317.96	203	13.7211
g97.t1	2211	2013.96	417	18.4451
g98.t1	327	152.867	887	516.9
g100.t1	726	529.079	4	0.673497
g105.t1	1590	1392.96	71	4.54063
g106.t1	1890	1692.96	10	0.526198
g108.t1	621	424.931	38	7.96639
g111.t1	1800	1602.96	380	21.1182
g112.t1	1146	948.962	1464	137.432
g113.t1	1821	1623.96	1	0.0548556
g114.t1	678	481.479	0	0
g115.t1	531	336.894	1	0.264426
g116.t1	1026	828.962	23	2.47167
g117.t1	1530	1332.96	213	14.235
g119.t1	3897	3699.96	72	1.73353
g123.t1	846	648.962	556.119	76.3388
g124.t1	969	771.962	44	5.07754
g125.t1	681	484.431	57	10.4819
g126.t1	1473	1275.96	231	16.1276
g127.t1	612	416.016	179	38.3301
g128.t1	1665	1467.96	50	3.03425
g129.t1	1473	1275.96	1315	91.8089
g130.t1	1272	1074.96	563	46.6565
g131.t1	5982	5784.96	486	7.48398
g132.t1	3195	2997.96	577	17.1453
g134.t1	393	208.575	2	0.854208
g136.t1	2820	2622.96	1214	41.2309
g137.t1	684	487.383	15	2.74169
g138.t1	1824	1626.96	16	0.876071
