target_id	length	eff_length	est_counts	tpm
ENSXMAT00000000003	2511	2312.69	78.045	2.66428
ENSXMAT00000000002	3108	2909.69	546	14.8149
ENSXMAT00000000006	7272	7073.69	641	7.15425
ENSXMAT00000000004	5150	4951.69	76.955	1.22697
ENSXMAT00000000005	1251	1052.69	10	0.749985
ENSXMAT00000000007	348	167.515	48	22.6224
ENSXMAT00000000009	3432	3233.69	151	3.68664
ENSXMAT00000000008	336	157.692	348	174.229
ENSXMAT00000000010	1533	1334.69	42.0524	2.4875
ENSXMAT00000000011	3366	3167.69	99	2.46743
ENSXMAT00000000012	9969	9770.69	5564.95	44.9664
ENSXMAT00000000013	975	776.687	66	6.70887
ENSXMAT00000000014	3772	3573.69	1057	23.3513
ENSXMAT00000000017	4496	4297.69	118.904	2.18431
ENSXMAT00000000015	987	788.687	99	9.9102
ENSXMAT00000000016	1472	1273.69	120	7.43824
ENSXMAT00000000018	1947	1748.69	66	2.97978
ENSXMAT00000000019	2277	2078.69	629	23.8898
ENSXMAT00000000020	848	649.76	5	0.607531
ENSXMAT00000000021	6069	5870.69	71	0.954819
ENSXMAT00000000022	3435	3236.69	1222	29.8073
ENSXMAT00000000023	726	528.448	325	48.5549
ENSXMAT00000000024	1635	1436.69	866	47.5891
ENSXMAT00000000025	4570	4371.69	519.006	9.37293
ENSXMAT00000000026	4160	3961.69	575.994	11.4786
ENSXMAT00000000027	2559	2360.69	213	7.12349
ENSXMAT00000000028	773	575.058	120	16.4748
ENSXMAT00000000029	1148	949.687	86	7.1494
ENSXMAT00000000030	2729	2530.69	529	16.5032
ENSXMAT00000000031	2611	2412.69	12	0.392674
ENSXMAT00000000032	2055	1856.69	35	1.48827
ENSXMAT00000000033	1413	1214.69	135	8.77447
ENSXMAT00000000034	6015	5816.69	64	0.868672
ENSXMAT00000000035	1636	1437.69	1174	64.4697
ENSXMAT00000000036	621	424.349	1	0.186049
ENSXMAT00000000037	3883	3684.69	37	0.79278
ENSXMAT00000000038	1008	809.687	57	5.55788
ENSXMAT00000000039	1918	1719.69	5745	263.75
ENSXMAT00000000040	978	779.687	1	0.101258
