target_id	length	eff_length	est_counts	tpm
g1.t1	945	754.551	0	0
g2.t1	759	568.746	78	16.9296
g3.t1	597	407.93	296	89.5728
g4.t1	1695	1504.55	248	20.3477
g5.t1	4182	3991.55	116	3.58745
g6.t1	1749	1558.55	219	17.3457
g7.t1	1863	1672.55	150	11.0709
g10.t1	732	541.746	4	0.911453
g11.t1	1302	1111.55	41	4.55328
g12.t1	777	586.746	31	6.52201
g13.t1	1758	1567.55	166	13.0724
g15.t1	1350	1159.55	164	17.4592
g16.t1	963	772.551	9	1.43809
g17.t1	1830	1639.55	120	9.03496
g18.t1	429	245.905	511	256.521
g19.t1	1395	1204.55	92	9.42828
g20.t1	3411	3220.55	367	14.0671
g21.t1	579	390.169	5	1.58193
g22.t1	450	265.423	1	0.465084
g23.t1	465	279.788	70	30.8844
g25.t1	1650	1459.55	194	16.4079
g27.t1	420	237.571	1	0.51961
g28.t1	225	81.5592	137	207.356
g29.t1	1092	901.551	4712	645.186
g30.t1	2463	2272.55	314	17.0563
g32.t1	1362	1171.55	110.798	11.6745
g33.t1	2235	2044.55	115	6.94336
g36.t1	1251	1060.55	77	8.96249
g38.t1	2406	2215.55	233	12.9821
g39.t1	1992	1801.55	88	6.02984
g40.t1	2148	1957.55	204	12.8643
g42.t1	750	559.746	53	11.6884
g43.t1	486	300.176	51	20.9732
g44.t1	1815	1624.55	136	10.3342
g48.t1	1656	1465.55	18	1.51615
g50.t1	597	407.93	29	8.77571
g52.t1	645	455.282	0	0
g53.t1	777	586.746	53	11.1505
g54.t1	1548	1357.55	49	4.45564
g55.t1	843	652.686	124	23.4524
g56.t1	1257	1066.55	163	18.8658
g62.t1	1047	856.551	2	0.288235
g69.t1	594	404.971	0	0
g70.t1	438	254.164	0	0
g75.t1	786	595.686	1	0.20723
g79.t1	411	229.433	8	4.30432
g81.t1	294	130.415	14	13.2517
g84.t1	1224	1033.55	9	1.07493
g85.t1	939	748.551	80	13.1928
g89.t1	1050	859.551	94	13.4998
g92.t1	783	592.746	79	16.4524
g95.t1	735	544.746	0	0
g96.t1	1515	1324.55	157	14.6319
g97.t1	2211	2020.55	288	17.5951
g98.t1	327	156.532	632	498.406
g100.t1	726	535.854	5	1.15184
g105.t1	1590	1399.55	61	5.38035
g106.t1	1890	1699.55	9	0.653699
g108.t1	621	431.638	54	15.4434
g111.t1	1800	1609.55	175	13.4216
g112.t1	1146	955.551	1234	159.416
g113.t1	1821	1630.55	0	0
g114.t1	678	487.953	2	0.505966
g115.t1	531	343.512	2	0.718716
